,FILE NAME,FORMAT,SIZE,URL
74,NORMAL-75,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
75,NORMAL-76,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
76,NORMAL-77,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
77,NORMAL-78,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
78,NORMAL-79,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
79,NORMAL-80,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
80,NORMAL-81,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
81,NORMAL-82,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
82,NORMAL-83,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
83,NORMAL-84,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
84,NORMAL-85,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
85,NORMAL-86,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
86,NORMAL-87,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
87,NORMAL-88,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
88,NORMAL-89,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
89,NORMAL-90,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
90,NORMAL-91,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
91,NORMAL-92,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
92,NORMAL-93,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
93,NORMAL-94,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
94,NORMAL-95,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
95,NORMAL-96,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
96,NORMAL-97,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
97,NORMAL-98,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
98,NORMAL-99,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
99,NORMAL-100,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
100,NORMAL-101,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
101,NORMAL-102,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
102,NORMAL-103,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
103,NORMAL-104,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
104,NORMAL-105,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
105,NORMAL-106,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
106,NORMAL-107,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
107,NORMAL-108,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
108,NORMAL-109,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
109,NORMAL-110,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
110,NORMAL-111,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
111,NORMAL-112,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
112,NORMAL-113,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
113,NORMAL-114,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
114,NORMAL-115,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
115,NORMAL-116,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
116,NORMAL-117,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
117,NORMAL-118,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
118,NORMAL-119,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
119,NORMAL-120,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
120,NORMAL-121,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
121,NORMAL-122,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
122,NORMAL-123,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
123,NORMAL-124,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
124,NORMAL-125,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
125,NORMAL-126,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
126,NORMAL-127,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
127,NORMAL-128,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
128,NORMAL-129,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
129,NORMAL-130,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
130,NORMAL-131,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
131,NORMAL-132,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
132,NORMAL-133,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
133,NORMAL-134,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
134,NORMAL-135,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
135,NORMAL-136,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
136,NORMAL-137,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
137,NORMAL-138,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
138,NORMAL-139,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
139,NORMAL-140,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
140,NORMAL-141,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
141,NORMAL-142,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
142,NORMAL-143,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
143,NORMAL-144,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
144,NORMAL-145,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
145,NORMAL-146,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
146,NORMAL-147,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
147,NORMAL-148,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
148,NORMAL-149,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
149,NORMAL-150,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
150,NORMAL-151,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
151,NORMAL-152,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
152,NORMAL-153,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
153,NORMAL-154,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
154,NORMAL-155,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
155,NORMAL-156,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
156,NORMAL-157,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
157,NORMAL-158,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
158,NORMAL-159,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
159,NORMAL-160,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
160,NORMAL-161,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
161,NORMAL-162,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
162,NORMAL-163,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
163,NORMAL-164,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
164,NORMAL-165,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
165,NORMAL-166,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
166,NORMAL-167,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
167,NORMAL-168,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
168,NORMAL-169,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
169,NORMAL-170,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
170,NORMAL-171,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
171,NORMAL-172,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
172,NORMAL-173,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
173,NORMAL-174,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
174,NORMAL-175,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
175,NORMAL-176,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
176,NORMAL-177,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
177,NORMAL-178,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
178,NORMAL-179,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
179,NORMAL-180,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
180,NORMAL-181,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
181,NORMAL-182,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
182,NORMAL-183,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
183,NORMAL-184,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
184,NORMAL-185,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
185,NORMAL-186,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
186,NORMAL-187,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
187,NORMAL-188,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
188,NORMAL-189,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
189,NORMAL-190,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
190,NORMAL-191,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
191,NORMAL-192,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
192,NORMAL-193,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
193,NORMAL-194,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
194,NORMAL-195,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
195,NORMAL-196,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
196,NORMAL-197,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
197,NORMAL-198,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
198,NORMAL-199,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
199,NORMAL-200,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
200,NORMAL-201,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
201,NORMAL-202,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
202,NORMAL-203,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
203,NORMAL-204,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
204,NORMAL-205,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
205,NORMAL-206,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
206,NORMAL-207,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
207,NORMAL-208,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
208,NORMAL-209,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
209,NORMAL-210,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
210,NORMAL-211,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
211,NORMAL-212,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
212,NORMAL-213,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
213,NORMAL-214,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
214,NORMAL-215,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
215,NORMAL-216,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
216,NORMAL-217,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
217,NORMAL-218,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
218,NORMAL-219,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
219,NORMAL-220,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
220,NORMAL-221,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
221,NORMAL-222,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
222,NORMAL-223,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
223,NORMAL-224,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
224,NORMAL-225,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
225,NORMAL-226,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
226,NORMAL-227,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
227,NORMAL-228,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
228,NORMAL-229,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
229,NORMAL-230,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
230,NORMAL-231,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
231,NORMAL-232,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
232,NORMAL-233,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
233,NORMAL-234,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
234,NORMAL-235,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
235,NORMAL-236,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
236,NORMAL-237,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
237,NORMAL-238,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
238,NORMAL-239,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
239,NORMAL-240,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
240,NORMAL-241,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
241,NORMAL-242,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
242,NORMAL-243,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
243,NORMAL-244,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
244,NORMAL-245,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
245,NORMAL-246,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
246,NORMAL-247,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
247,NORMAL-248,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
248,NORMAL-249,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
249,NORMAL-250,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
250,NORMAL-251,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
251,NORMAL-252,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
252,NORMAL-253,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
253,NORMAL-254,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
254,NORMAL-255,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
255,NORMAL-256,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
256,NORMAL-257,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
257,NORMAL-258,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
258,NORMAL-259,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
259,NORMAL-260,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
260,NORMAL-261,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
261,NORMAL-262,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
262,NORMAL-263,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
263,NORMAL-264,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
264,NORMAL-265,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
265,NORMAL-266,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
266,NORMAL-267,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
267,NORMAL-268,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
268,NORMAL-269,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
269,NORMAL-270,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
270,NORMAL-271,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
271,NORMAL-272,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
272,NORMAL-273,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
273,NORMAL-274,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
274,NORMAL-275,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
275,NORMAL-276,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
276,NORMAL-277,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
277,NORMAL-278,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
278,NORMAL-279,PNG,256*256,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
