,image,min,max,mean,median,std
184,Normal-4352,0,255,11.915445670701262,6.0,16.30394728977669
185,Normal-2723,0,212,8.41404245794666,4.0,12.346106863858424
186,Normal-9676,0,215,10.823660060949363,5.0,15.822434760525198
187,Normal-6545,0,171,10.43873211549388,5.0,15.970958253009673
188,Normal-7883,0,161,8.918958006921368,5.0,12.524788551281416
189,Normal-8568,0,192,12.473338957662575,6.0,17.681734595910182
190,Normal-9110,0,157,9.74320345724075,4.0,15.124440277687773
191,Normal-6223,0,179,13.458342659389473,8.0,17.507452638379412
192,Normal-2045,0,232,12.537146398994508,6.0,19.3527656466282
193,Normal-4434,0,138,9.101461751691604,5.0,12.238468813587055
194,Normal-2051,0,186,11.48783595323772,4.0,19.06345078058164
195,Normal-4420,0,146,11.186584253025947,5.0,15.599457438392005
196,Normal-7129,0,142,10.127924794683286,6.0,12.150649774940582
197,Normal-1558,0,255,11.889860711764605,5.0,19.610985041594244
198,Normal-9104,0,193,11.832251510821095,6.0,16.103698958109998
199,Normal-6237,0,211,11.336581670425785,6.0,14.982903869392063
200,Normal-9662,0,148,12.053029389989842,6.0,16.345718034215466
201,Normal-6551,0,156,11.26538799263098,6.0,14.727544194633492
202,Normal-7897,0,126,7.757235584786764,4.0,11.125071001832344
203,Normal-429,0,204,14.33103768874503,8.0,19.739748045623852
204,Normal-4346,0,172,10.436786556705291,5.0,15.095671872171637
205,Normal-3429,0,192,12.5547941667671,8.0,16.078384610154366
206,Normal-2737,0,167,8.75119230040805,4.0,12.388131660115674
207,Normal-5058,0,117,8.881596391246708,5.0,11.538935459197557
208,Normal-6579,0,130,10.887019851586578,6.0,14.569779816969874
209,Normal-1216,0,224,13.162256159501386,8.0,17.659044623830685
210,Normal-401,0,214,15.312632358258295,8.0,20.525037599609835
211,Normal-9892,0,144,12.792875467020195,7.0,17.138262781497122
212,Normal-7667,0,213,12.062860487939258,7.0,16.235991996303653
213,Normal-8554,0,194,12.637523458618137,6.0,18.347747186433473
214,Normal-3401,0,209,11.012689175461855,5.0,15.12659778808543
215,Normal-5070,0,255,14.215784852189184,7.0,19.978437683857976
216,Normal-5716,0,255,12.730273239097123,6.0,18.334327380233844
217,Normal-2079,0,186,11.443191405106662,6.0,16.094949930595817
218,Normal-3367,0,200,11.221070573853757,6.0,14.89604563796541
219,Normal-4408,0,255,9.402248583874245,4.0,14.753230495865429
220,Normal-7101,0,174,11.558823023019576,5.0,17.528184723716105
221,Normal-8232,0,84,6.52948468518104,4.0,8.594237266739357
222,Normal-367,0,228,14.555104078786522,8.0,20.816149901376644
223,Normal-1570,0,193,10.58988309429934,5.0,15.569437356984395
224,Normal-7115,0,167,10.422909385168989,5.0,15.63191594600088
225,Normal-8226,0,206,11.609218160844337,6.0,16.434423561377102
226,Normal-373,0,244,17.124515762469656,10.0,22.61736985952864
227,Normal-1564,0,237,11.033384411425423,6.0,14.955880126770216
228,Normal-9138,0,250,10.747542225512646,5.0,16.00577817642796
229,Normal-5702,0,188,14.050257399149464,8.0,18.665786034983384
230,Normal-3373,0,171,7.834145417606446,4.0,10.597100401490236
231,Normal-3415,0,168,11.768392417485925,7.0,15.121420732510945
232,Normal-5064,0,152,9.842840171484651,5.0,14.054517961532133
233,Normal-1202,0,200,13.91219159449734,8.0,18.803479565553264
234,Normal-9886,0,152,8.036913964979941,4.0,11.65195532160762
235,Normal-415,0,236,13.575816532084502,8.0,18.307786741888265
236,Normal-7673,0,186,6.5270570410289075,3.0,10.573854720052566
237,Normal-8540,0,252,12.695218746233708,6.0,17.888605785321733
238,Normal-1955,0,193,9.271465711678518,5.0,13.236586583997164
239,Normal-2284,0,157,9.96083056421205,4.0,14.808035085480164
240,Normal-4193,0,110,6.486699609166509,3.0,10.271209057253493
241,Normal-3824,0,76,5.746371446772611,3.0,7.734750138227102
242,Normal-8971,0,242,6.382362562628054,3.0,9.401019551780381
243,Normal-6784,0,192,9.416762796783802,4.0,14.165169172832403
244,Normal-824,0,171,13.933059003805031,8.0,18.156196002206784
245,Normal-8965,0,213,12.290335910194385,6.0,18.504803857431384
246,Normal-6790,0,166,11.825949966426197,6.0,17.69037855545248
247,Normal-830,0,211,17.724488214734595,9.0,24.5530699490934
248,Normal-6948,0,167,10.595237685301562,5.0,14.729235800444336
249,Normal-4187,0,144,11.709044265766774,6.0,15.015279568851259
250,Normal-3830,0,158,9.153492536285532,4.0,13.20400449284662
251,Normal-5299,0,185,10.282295415023846,5.0,14.462602765227805
252,Normal-2290,0,212,10.224427954064153,4.0,15.866667370465521
253,Normal-4839,0,255,15.562438663246157,6.0,24.750386518726504
254,Normal-1941,0,242,8.763881475869907,4.0,12.56935982872722
255,Normal-1799,0,162,11.125772627881751,6.0,14.810734832281614
256,Normal-4811,0,226,12.861090545961675,6.0,17.976117716466998
257,Normal-1969,0,255,13.178836452540418,7.0,18.20638584182821
258,Normal-818,0,176,14.424458945266094,8.0,18.915451390248403
259,Normal-8795,0,202,11.98343692429538,6.0,17.08150948825346
260,Normal-6960,0,184,8.780530638246587,6.0,12.017485398559351
261,Normal-3818,0,173,8.434634389903755,4.0,11.808081828333272
262,Normal-8959,0,152,9.38105404521272,4.0,13.266995245968516
263,Normal-8781,0,204,10.779979683545394,6.0,15.16544853822243
264,Normal-6974,0,174,8.383705514712211,4.0,12.390225434415932
265,Normal-4805,0,140,9.766377989359688,5.0,13.766826329519926
266,Normal-4636,0,255,6.469757752104819,4.0,9.217622738823673
267,Normal-3159,0,141,10.153836882973778,6.0,13.510875837770941
268,Normal-2247,0,154,8.310531843459996,1.0,15.161284757381841
269,Normal-10139,0,97,8.182589831442296,4.0,10.794711385141007
270,Normal-5528,0,236,10.25829445085312,6.0,14.393896660056523
271,Normal-6021,0,192,12.089134140252407,7.0,16.738335943664705
272,Normal-9312,0,172,10.587145538127787,5.0,15.071972647211561
273,Normal-159,0,135,13.533410237427042,7.0,18.13688409239828
274,Normal-1996,0,198,12.254248377266231,6.0,18.213971931175024
275,Normal-7459,0,145,11.505638677020023,6.0,15.828703753792439
276,Normal-1028,0,218,15.315128871748076,8.0,21.0393450055224
277,Normal-6747,0,232,10.789638608150685,6.0,15.83384319930328
278,Normal-9474,0,255,11.460563695528657,5.0,17.312365902421192
279,Normal-2521,0,214,10.504726158296172,5.0,14.814948679380521
280,Normal-4150,0,194,11.749367262960348,6.0,16.462289704194596
281,Normal-2535,0,175,8.395223911434032,3.0,12.984420655189716
282,Normal-4144,0,244,9.131230522890446,4.0,12.88436315650492
283,Normal-6753,0,146,12.872402334670547,7.0,16.966252112463003
284,Normal-9460,0,230,10.933455002496514,5.0,15.48086559240479
285,Normal-6035,0,213,11.279282381501696,6.0,15.616272158830437
286,Normal-9306,0,255,11.783629758440798,7.0,15.987458646045916
287,Normal-8018,0,255,11.237530345551901,6.0,15.622119007536998
288,Normal-1982,0,131,12.371963292643033,7.0,15.294711684885206
289,Normal-4622,0,246,13.08742962414559,8.0,17.229203131493975
290,Normal-2253,0,199,10.300855701520291,5.0,15.02044934912643
291,Normal-1772,0,169,10.149429245364233,5.0,13.77980130151952
292,Normal-165,0,196,15.027582169728483,8.0,20.29868894812992
293,Normal-8030,0,255,11.799486923434515,5.0,18.622080651464383
294,Normal-7303,0,139,9.77603691396498,4.0,13.765178954642273
295,Normal-3165,0,166,8.859678724539867,4.0,14.150188208612784
296,Normal-5514,0,174,10.026118696303438,4.0,15.220035440030362
297,Normal-10105,0,149,11.849864843924864,6.0,16.014099530786705
298,Normal-5272,0,236,6.77385031249462,3.0,10.37184595479953
299,Normal-3603,0,213,12.910883077082007,6.0,19.22794657143486
300,Normal-8756,0,206,10.066562214837898,5.0,14.683066532697676
301,Normal-7465,0,247,11.83583271637885,6.0,16.752392320370745
302,Normal-603,0,220,18.634648163771285,10.0,24.585191180583575
303,Normal-1014,0,156,13.691809714020076,7.0,19.047486958130115
304,Normal-9448,0,168,11.89020505845285,6.0,16.033125669752074
305,Normal-8742,0,255,10.094333775244916,5.0,14.781146588553142
306,Normal-7471,0,173,11.129267746767445,6.0,15.079308287634415
307,Normal-617,0,250,16.846283638367108,9.0,22.912318888581318
308,Normal-1000,0,241,12.334636111637197,6.0,17.95201925915408
309,Normal-5266,0,143,10.718789277044127,6.0,13.718871462013539
310,Normal-2509,0,255,10.454813105834955,5.0,16.33477717801563
311,Normal-3617,0,163,11.38699402558496,7.0,14.145031965087519
312,Normal-4178,0,105,6.326096313768702,3.0,9.012965582580431
313,Normal-3171,0,179,10.70164081196949,4.0,17.439020387127464
314,Normal-5500,0,171,12.954029717119196,8.0,16.699146931122325
315,Normal-10111,0,255,10.746405881441435,6.0,14.924871003021787
316,Normal-6009,0,193,13.293021814362701,6.0,18.348050415302477
317,Normal-1766,0,212,12.363647320121899,6.0,17.163901495767934
318,Normal-171,0,159,14.88862106368692,9.0,18.78355201331272
319,Normal-8024,0,218,13.964480639107453,6.0,20.360831263148132
320,Normal-7317,0,197,8.911158554432603,4.0,13.243186691099531
321,Normal-4179,0,162,10.921919388440282,5.0,17.071956898379316
322,Normal-3616,0,160,13.124412458463182,7.0,17.892786400148218
323,Normal-2508,0,250,9.99841600523407,6.0,13.410552059172764
324,Normal-5267,0,230,12.962655601659751,6.0,17.80802261128044
325,Normal-1001,0,255,15.195761092267695,8.0,21.445793940202023
326,Normal-616,0,199,15.475680515142646,8.0,20.49109697726853
327,Normal-7470,0,219,12.583822592586216,6.0,17.868730897110435
328,Normal-8743,0,139,12.06243005457895,6.0,16.231072989400733
329,Normal-7316,0,163,11.451094161601901,5.0,16.353558499206116
330,Normal-8025,0,165,13.638022761316092,6.0,18.391120838858832
331,Normal-170,0,222,12.785954098586457,7.0,17.904654698162428
332,Normal-1767,0,255,11.337063755789329,6.0,15.391565860260556
333,Normal-6008,0,137,11.0846404159708,6.0,15.518825252598642
334,Normal-10110,0,145,6.811039754825158,3.0,10.845223033457161
335,Normal-5501,0,217,12.102890790447823,6.0,17.466799496019693
336,Normal-3170,0,176,9.47172052822782,4.0,14.348777984232848
337,Normal-10104,0,201,10.992493242196243,6.0,15.223484927217081
338,Normal-5515,0,218,11.898572682977221,6.0,17.70664590876146
339,Normal-3164,0,140,11.640019972107918,6.0,15.64976776508182
340,Normal-7302,0,129,10.308328024655223,6.0,13.282878037072898
341,Normal-8031,0,185,8.03260963137687,4.0,10.806271663403306
342,Normal-164,0,246,16.073569669943698,9.0,21.086212091460293
343,Normal-1773,0,255,10.672887863500973,3.0,16.959224606786105
344,Normal-9449,0,150,8.995454623715156,4.0,14.056154123453723
345,Normal-1015,0,207,16.046504020247585,8.0,22.231278363002428
346,Normal-602,0,186,13.810368278783079,8.0,18.582783322902362
347,Normal-7464,0,127,10.62595340989308,6.0,13.6483019469274
348,Normal-8757,0,179,10.697525869044954,6.0,13.995483493300474
349,Normal-3602,0,218,10.800657702174549,5.0,15.841669396337409
350,Normal-5273,0,255,10.846576333052116,5.0,15.622147006876316
351,Normal-9461,0,255,9.0221414920542,4.0,13.302047433993518
352,Normal-6752,0,255,7.681892529398598,4.0,11.38776753360877
353,Normal-4145,0,180,9.041321602589488,4.0,14.04092655299205
354,Normal-2534,0,152,9.380124309154457,4.0,14.090778998330132
355,Normal-2252,0,149,12.16575127838708,8.0,14.828565465174965
356,Normal-4623,0,255,16.586921712780427,7.0,23.916426973338584
357,Normal-8019,0,126,7.446841480002066,4.0,9.881704296503804
358,Normal-1983,0,182,9.412561767187205,4.0,12.986254091122795
359,Normal-9307,0,184,14.032661283380108,8.0,18.045898870130614
360,Normal-6034,0,187,14.551195743874933,8.0,19.946119818018797
361,Normal-1997,0,221,9.992630980871542,4.0,16.50525128408396
362,Normal-158,0,152,13.970575575489402,8.0,19.140389682627838
363,Normal-9313,0,152,12.297894320001378,6.0,17.17578298334053
364,Normal-6020,0,130,11.865171054217386,7.0,14.877195779534244
365,Normal-5529,0,160,11.351061448666517,6.0,16.25607726845399
366,Normal-10138,0,255,13.59055457034142,6.0,20.00157703628868
367,Normal-2246,0,92,6.94283844975121,4.0,7.80952572580452
368,Normal-3158,0,255,13.082195554484255,7.0,17.71617063762113
369,Normal-4637,0,131,8.769477109553899,5.0,11.832471344881405
370,Normal-4151,0,201,10.241180420447307,4.0,14.765103823394682
371,Normal-2520,0,200,12.925965462027168,7.0,18.0197057641908
372,Normal-9475,0,190,9.289165131454348,5.0,13.10048500833769
373,Normal-6746,0,201,12.028098689760851,7.0,15.75637955073634
374,Normal-1029,0,190,14.387407241610854,8.0,19.75475310668894
375,Normal-7458,0,151,10.412182985830134,6.0,14.314489323485981
376,Normal-6975,0,171,13.526833215681549,7.0,18.314776640132052
377,Normal-8780,0,175,11.552831390644101,6.0,16.6140644297446
378,Normal-8958,0,215,12.615433618567174,6.0,17.615923607377905
379,Normal-4804,0,244,12.929322842237564,7.0,17.135956323663983
380,Normal-1968,0,142,11.086499888087326,7.0,13.833312629027924
381,Normal-4810,0,150,13.363027496083056,7.0,17.786522103583458
382,Normal-3819,0,229,11.689192679189407,6.0,15.625673067919818
383,Normal-6961,0,166,11.716344415557584,6.0,16.391060304616655
384,Normal-8794,0,230,11.49814913655068,6.0,15.704344506342654
385,Normal-819,0,235,13.123568809076978,7.0,19.051969292008607
386,Normal-5298,0,141,11.367555655033488,6.0,15.349270348690583
387,Normal-3831,0,196,7.157779652554192,4.0,11.577635050450024
388,Normal-4186,0,128,6.928358671510477,4.0,10.359621413507538
389,Normal-6949,0,165,9.100377059623629,4.0,14.604208702480092
390,Normal-831,0,226,15.391763227217162,8.0,20.547377568559803
391,Normal-6791,0,206,9.842289216783458,4.0,15.556865691073174
392,Normal-8964,0,161,10.757442192799711,6.0,15.009070704041314
393,Normal-1798,0,157,12.615864051927481,7.0,17.182273779598912
394,Normal-1940,0,255,10.15505931371705,0.0,21.015466348877247
395,Normal-4838,0,155,6.662006508152408,4.0,9.309488908226932
396,Normal-2291,0,172,11.281331244296759,6.0,14.960995670789302
397,Normal-2285,0,221,12.074947056696683,6.0,17.77382913660818
398,Normal-1954,0,151,10.58656014875777,5.0,14.904255343425394
399,Normal-825,0,197,13.29971935744908,8.0,17.73127872722917
400,Normal-6785,0,96,6.016425337029321,4.0,8.260109530106932
401,Normal-8970,0,232,10.438353334136808,5.0,15.278952373634771
402,Normal-3825,0,245,12.020350889275322,6.0,16.87353056004788
403,Normal-4192,0,213,12.072863759232796,6.0,16.725684363432293
404,Normal-3372,0,232,10.6434978736592,6.0,14.779955003378575
405,Normal-5703,0,255,13.531602417313751,8.0,18.25207029357496
406,Normal-9139,0,215,12.554759732098276,7.0,16.93810803812803
407,Normal-1565,0,171,9.001962776123001,4.0,14.614091258165901
408,Normal-372,0,186,14.22434186739209,8.0,19.715195881135184
409,Normal-8227,0,111,8.491554897470774,4.0,11.853546737875243
410,Normal-7114,0,207,12.546822540934212,7.0,16.449267913954262
411,Normal-8541,0,255,6.106075997314096,3.0,8.834382006214929
412,Normal-7672,0,236,9.459151874106851,4.0,13.591313598682826
413,Normal-414,0,175,15.628708183399047,8.0,21.863878149771573
414,Normal-9887,0,163,10.423580861211068,5.0,14.363077020701365
415,Normal-1203,0,202,15.407276045522632,8.0,21.577747697447197
416,Normal-5065,0,153,6.968888276716998,4.0,10.763409320566748
417,Normal-3414,0,159,11.832802465522288,6.0,15.856943703100226
418,Normal-5071,0,150,7.325510924398684,4.0,9.908797002005368
419,Normal-3400,0,153,13.611783543671768,8.0,17.496943038945677
420,Normal-8555,0,222,13.218005888328369,8.0,17.46585144875011
421,Normal-7666,0,225,10.833628897574078,5.0,15.809025906614158
422,Normal-9893,0,174,11.934987345259207,6.0,16.587458840300584
423,Normal-400,0,162,14.357621253077598,8.0,19.0917299403257
