,image,min,max,mean,median,std
26,Viral Pneumonia-29,0,255,9.703918300690148,4.0,15.573346770136682
27,Viral Pneumonia-604,0,255,9.778022617196676,4.0,16.020368469256333
28,Viral Pneumonia-162,0,255,8.032046621402445,4.0,13.45182731479499
29,Viral Pneumonia-176,0,255,11.582409592733862,4.0,19.71921871388714
30,Viral Pneumonia-610,0,127,5.967975749711972,4.0,8.25418420299585
31,Viral Pneumonia-638,0,255,9.30096978780998,4.0,16.27122054567132
32,Viral Pneumonia-1031,0,255,11.463965727452713,4.0,18.14675967177227
33,Viral Pneumonia-1025,0,255,12.2173577476762,4.0,19.98650798933851
34,Viral Pneumonia-823,0,255,9.173476806747129,4.0,14.593008650716811
35,Viral Pneumonia-1019,0,255,10.388809968568584,4.0,16.226852263863996
36,Viral Pneumonia-189,0,255,10.848625854296932,5.0,17.35426866076324
37,Viral Pneumonia-837,0,248,9.675260903121888,4.0,15.364464837047066
38,Viral Pneumonia-188,0,255,9.912965179360409,4.0,16.13169360595604
39,Viral Pneumonia-1018,0,255,11.725148488271943,6.0,17.331163813874152
40,Viral Pneumonia-836,0,255,10.026946007315354,4.0,16.79906379839377
41,Viral Pneumonia-822,0,255,9.424995246138186,4.0,15.323599852797763
42,Viral Pneumonia-1024,0,255,11.36612565854968,5.0,17.09732165548852
43,Viral Pneumonia-1030,0,255,12.793548170602119,4.0,22.440843169053633
44,Viral Pneumonia-639,0,255,9.670384000178968,4.0,17.903439217732963
45,Viral Pneumonia-177,0,255,13.487544882048299,6.0,21.609183622428795
46,Viral Pneumonia-611,0,255,8.612811937226653,4.0,13.213974653020173
47,Viral Pneumonia-605,0,255,9.906421628393419,4.0,16.823752146719826
48,Viral Pneumonia-163,0,255,10.356953501638683,5.0,15.899481547954975
49,Viral Pneumonia-28,0,255,11.674455543002875,6.0,17.216314563981314
50,Viral Pneumonia-14,0,255,10.14769409738146,4.0,17.428429581702005
51,Viral Pneumonia-1226,0,229,7.398798671155804,3.0,13.406347164855141
52,Viral Pneumonia-1232,0,255,10.127336383261932,3.0,20.917074707090336
53,Viral Pneumonia-349,0,255,7.275254191787564,4.0,12.048924951467042
54,Viral Pneumonia-413,0,255,10.79993512376819,4.0,17.40193643350376
55,Viral Pneumonia-375,0,255,10.074887305511124,5.0,15.31424491620076
56,Viral Pneumonia-361,0,250,10.848379772038344,4.0,17.31187605156013
57,Viral Pneumonia-407,0,255,10.729991834543238,4.0,18.802880605557064
58,Viral Pneumonia-598,0,255,9.574311249314885,4.0,14.933633776913394
59,Viral Pneumonia-229,0,255,8.670585340208723,4.0,13.813459185161307
60,Viral Pneumonia-567,0,255,9.355723090345746,2.0,16.32963866256416
61,Viral Pneumonia-201,0,114,7.298743861925482,3.0,12.487736805755144
62,Viral Pneumonia-215,0,255,9.29402355678348,4.0,15.51678766359024
63,Viral Pneumonia-573,0,255,10.60947864117851,4.0,17.37848406028796
64,Viral Pneumonia-942,0,255,11.687497902708023,6.0,17.851581321445348
65,Viral Pneumonia-956,0,255,10.935403407120726,6.0,15.679165887747162
66,Viral Pneumonia-1178,0,246,10.47527432579054,4.0,16.34128757472155
67,Viral Pneumonia-1150,0,255,10.511739242290355,4.0,19.622427271200944
68,Viral Pneumonia-1144,0,255,11.37253498283017,4.0,20.450096272113115
69,Viral Pneumonia-759,0,225,6.954955761121241,3.0,10.779715915503417
70,Viral Pneumonia-981,0,96,6.193420655249941,4.0,8.840658319190124
71,Viral Pneumonia-995,0,255,11.91128734577913,6.0,18.451223858657684
72,Viral Pneumonia-1193,0,255,9.949273498059306,3.0,17.379385855370565
73,Viral Pneumonia-765,0,255,10.437209874609904,4.0,17.03072947473663
74,Viral Pneumonia-771,0,255,9.53509468574177,4.0,15.712614538626644
75,Viral Pneumonia-1187,0,255,10.08054719745864,4.0,16.35505158773793
76,Viral Pneumonia-767,0,255,9.167190523595933,4.0,14.585105208286961
77,Viral Pneumonia-1191,0,255,8.663325913580385,4.0,14.137066163442224
78,Viral Pneumonia-1185,0,255,10.74506996566034,4.0,17.524072863187126
79,Viral Pneumonia-773,0,158,8.769253140345187,4.0,14.83420561597423
80,Viral Pneumonia-983,0,255,12.809811970783324,6.0,19.71824420754706
81,Viral Pneumonia-997,0,255,17.358318139618124,9.0,24.3601607085406
82,Viral Pneumonia-1152,0,255,14.575015939419021,6.0,22.383381134338215
83,Viral Pneumonia-1146,0,255,13.99718123958345,6.0,21.14369772289852
84,Viral Pneumonia-968,0,255,8.730853122448295,4.0,12.869855417357648
85,Viral Pneumonia-798,0,255,9.846556526213353,4.0,17.467695956710173
86,Viral Pneumonia-940,0,234,13.618304045816043,6.0,20.990657450846626
87,Viral Pneumonia-954,0,255,9.859554143689667,4.0,18.500010372886734
88,Viral Pneumonia-203,0,138,7.419111643046499,4.0,11.422846344837337
89,Viral Pneumonia-565,0,255,8.280187022516527,4.0,12.493464290764084
90,Viral Pneumonia-571,0,255,10.559825952729835,3.0,19.84867198717583
91,Viral Pneumonia-217,0,252,10.767351595619736,5.0,16.360841717589114
92,Viral Pneumonia-559,0,255,9.916891309940604,4.0,15.243954361220817
93,Viral Pneumonia-1344,0,255,10.707609534568965,3.0,21.163130383793746
94,Viral Pneumonia-377,0,146,6.678672498070491,4.0,10.817543753507614
95,Viral Pneumonia-411,0,255,8.635406762787888,4.0,15.288821688679532
96,Viral Pneumonia-405,0,255,10.460956812563618,4.0,16.64003456500102
97,Viral Pneumonia-363,0,255,14.084697039183007,6.0,21.770101600054257
98,Viral Pneumonia-439,0,255,10.137571168107739,4.0,17.943062152377223
99,Viral Pneumonia-1224,0,255,15.87105289650004,7.0,24.01812017012672
100,Viral Pneumonia-16,0,255,14.533897831120457,7.0,21.16779069588371
101,Viral Pneumonia-1230,0,227,9.664791221574703,4.0,15.305304680182228
102,Viral Pneumonia-388,0,128,7.922293934072326,4.0,11.233967434390841
103,Viral Pneumonia-1218,0,255,10.712162056352836,5.0,17.73239481346772
104,Viral Pneumonia-613,0,125,7.454692900526839,4.0,10.342308887994045
105,Viral Pneumonia-175,0,178,10.843144931264751,4.0,16.599337566417727
106,Viral Pneumonia-161,0,238,8.84208230332994,4.0,15.618685596452574
107,Viral Pneumonia-607,0,255,11.443115848816008,4.0,19.39584089247571
108,Viral Pneumonia-149,0,255,15.567924296148812,8.0,22.83332233195156
109,Viral Pneumonia-808,0,255,12.620015436068948,4.0,22.158358155490866
110,Viral Pneumonia-1026,0,255,12.544177358195098,6.0,19.431651623440395
111,Viral Pneumonia-1032,0,255,13.097951924475117,5.0,21.866731056134643
112,Viral Pneumonia-834,0,244,9.201787452041923,4.0,14.340053618330465
113,Viral Pneumonia-820,0,242,8.950045301506695,4.0,13.873260793490479
114,Viral Pneumonia-821,0,255,8.940917886824533,4.0,14.179654606563869
115,Viral Pneumonia-835,0,255,10.53249963646939,4.0,17.34587190928852
116,Viral Pneumonia-1033,0,255,10.611592711490923,5.0,16.171204224073303
117,Viral Pneumonia-809,0,255,11.193342356349481,4.0,17.96089416082907
118,Viral Pneumonia-1027,0,254,14.04237089070592,6.0,21.507355001446413
119,Viral Pneumonia-148,0,255,14.525329694298721,6.0,22.420021471696344
120,Viral Pneumonia-160,0,255,10.60567555172761,4.0,17.347730942811026
121,Viral Pneumonia-606,0,234,9.920571358262212,4.0,16.4480813014555
122,Viral Pneumonia-612,0,146,9.345812686658986,5.0,13.432049736479405
123,Viral Pneumonia-174,0,255,13.226183152313732,6.0,19.05330751053903
124,Viral Pneumonia-1219,0,255,8.895493339000682,4.0,14.528400605686363
125,Viral Pneumonia-389,0,138,7.995604076017047,4.0,11.788414432344759
126,Viral Pneumonia-1231,0,169,9.013579266451158,4.0,16.34545560091469
127,Viral Pneumonia-1225,0,255,15.803883625462802,7.0,23.730150393819322
128,Viral Pneumonia-17,0,255,11.521962841578953,5.0,18.117157531768385
129,Viral Pneumonia-438,0,255,10.421762620104921,4.0,16.10402067403816
130,Viral Pneumonia-404,0,255,9.683459916555742,4.0,15.599893834424412
131,Viral Pneumonia-362,0,218,8.731266988065011,4.0,14.797803405225936
132,Viral Pneumonia-376,0,255,8.711356696233823,4.0,13.970684143269228
133,Viral Pneumonia-410,0,255,9.227447120278297,3.0,15.732333077806787
134,Viral Pneumonia-1345,0,255,10.203510027852037,3.0,19.88196490488363
135,Viral Pneumonia-558,0,255,9.112056912115078,4.0,14.6857338980343
136,Viral Pneumonia-570,0,255,12.081643382065078,4.0,19.98074964347969
137,Viral Pneumonia-216,0,255,11.364917618371159,5.0,19.18337534297701
138,Viral Pneumonia-202,0,142,6.47747788056062,2.0,12.294073688015736
139,Viral Pneumonia-564,0,234,7.923065737519715,4.0,12.059971972329098
140,Viral Pneumonia-955,0,166,9.448977080793279,4.0,16.597483715545234
141,Viral Pneumonia-941,0,255,14.987830113757116,8.0,21.489250986385766
142,Viral Pneumonia-799,0,255,11.780449883110927,5.0,19.03059543774829
143,Viral Pneumonia-1147,0,255,13.731636111452891,6.0,21.497708962293277
144,Viral Pneumonia-969,0,255,8.244091229404592,4.0,13.887753352990476
145,Viral Pneumonia-1153,0,255,12.777787720495297,5.0,20.889794760550473
146,Viral Pneumonia-996,0,255,15.747340633773671,8.0,22.116210207762414
147,Viral Pneumonia-982,0,106,6.44684063936645,4.0,8.94358506961095
148,Viral Pneumonia-1184,0,255,7.848961421013188,4.0,13.020387556464476
149,Viral Pneumonia-772,0,170,8.40217670943278,4.0,14.741506265792516
150,Viral Pneumonia-766,0,255,10.019977405174439,4.0,16.302447130565277
151,Viral Pneumonia-1190,0,255,9.605709108399235,4.0,15.956031817303657
152,Viral Pneumonia-986,0,255,10.260366215143007,5.0,17.129716655905433
153,Viral Pneumonia-992,0,255,8.178666905291887,4.0,15.375197478524534
154,Viral Pneumonia-1194,0,255,10.862764398608517,4.0,17.65624323594139
155,Viral Pneumonia-762,0,255,8.717050144852966,4.0,13.631638697874164
156,Viral Pneumonia-776,0,220,8.33641681860382,3.0,14.28119333056501
157,Viral Pneumonia-1180,0,255,10.24258117918144,5.0,16.440024503552927
158,Viral Pneumonia-945,0,255,13.350320466214024,6.0,20.100050447166613
159,Viral Pneumonia-789,0,255,8.792720439368686,2.0,16.38606838530202
160,Viral Pneumonia-951,0,212,8.440039820583662,4.0,13.621049516763536
161,Viral Pneumonia-1157,0,255,10.297334481717206,4.0,16.816676850463534
162,Viral Pneumonia-979,0,128,5.2940906701267325,3.0,8.072762362070474
163,Viral Pneumonia-1143,0,255,12.759331551101218,5.0,20.544029685294607
164,Viral Pneumonia-548,0,255,9.442243375353744,5.0,14.680979069830258
165,Viral Pneumonia-560,0,236,8.797396002281854,4.0,13.569238762693328
166,Viral Pneumonia-206,0,255,9.332557801366875,4.0,15.496268436463835
167,Viral Pneumonia-212,0,158,9.068925403518977,4.0,16.29707831479175
168,Viral Pneumonia-574,0,255,9.22269325846467,4.0,15.321418622748977
169,Viral Pneumonia-1341,0,255,12.20409167682688,3.0,21.511706242841132
170,Viral Pneumonia-428,0,155,7.322088119819689,3.0,11.67300764727577
171,Viral Pneumonia-414,0,255,9.531246854062035,4.0,15.275943424574525
172,Viral Pneumonia-372,0,255,10.96052616861109,4.0,17.295600997347673
173,Viral Pneumonia-366,0,255,12.79864878468921,6.0,18.930625763933673
174,Viral Pneumonia-400,0,255,11.411662061945616,4.0,19.864425839531112
175,Viral Pneumonia-1209,0,252,8.002852317088175,4.0,13.024827705654893
176,Viral Pneumonia-399,0,202,12.315634053310365,6.0,18.973380460463872
177,Viral Pneumonia-13,0,222,9.248017359984788,3.0,16.368393107359335
178,Viral Pneumonia-1221,0,255,12.285365935504077,6.0,18.636045046289208
179,Viral Pneumonia-1235,0,175,10.901880292166755,5.0,16.013008860552162
180,Viral Pneumonia-158,0,244,6.532343038668471,3.0,11.708585751635146
181,Viral Pneumonia-170,0,214,6.868234136083489,3.0,12.569476631931582
182,Viral Pneumonia-616,0,255,12.265131262513842,6.0,18.852251744016826
183,Viral Pneumonia-602,0,255,14.457120166441092,8.0,20.06193357699208
184,Viral Pneumonia-164,0,147,8.130960503797496,4.0,11.9313727205795
185,Viral Pneumonia-831,0,215,7.851265645798145,2.0,13.990320859182994
186,Viral Pneumonia-825,0,255,9.821467321394616,4.0,17.241944640340225
187,Viral Pneumonia-1023,0,255,15.02210266104406,6.0,22.926512963072224
188,Viral Pneumonia-819,0,248,9.249896533595821,4.0,14.681961912838393
189,Viral Pneumonia-1037,0,255,8.339134909005493,3.0,13.580995046649926
190,Viral Pneumonia-818,0,255,9.240500665540655,3.0,15.612886260107734
191,Viral Pneumonia-1036,0,255,12.175311238129327,5.0,18.46348729079588
192,Viral Pneumonia-1022,0,255,9.703146497242761,4.0,16.39611728067807
193,Viral Pneumonia-824,0,204,9.220534445923423,3.0,15.704483362216088
194,Viral Pneumonia-830,0,255,7.71008154271205,2.0,13.512103293723282
195,Viral Pneumonia-603,0,247,9.298285254079932,4.0,15.620420807142375
196,Viral Pneumonia-165,0,255,7.9845303743806,4.0,13.087915730367769
197,Viral Pneumonia-171,0,255,9.833133857563114,4.0,16.545925822800665
198,Viral Pneumonia-617,0,231,9.717150814867843,4.0,16.874160466435832
199,Viral Pneumonia-159,0,230,8.51687341304907,4.0,12.061186905834823
200,Viral Pneumonia-1234,0,255,9.763067527208868,4.0,16.537466042103198
201,Viral Pneumonia-12,0,250,8.433261372915291,4.0,12.592315706403602
202,Viral Pneumonia-1220,0,255,9.237760204024564,5.0,13.949951916695966
203,Viral Pneumonia-398,0,255,14.367915347703045,6.0,21.625560437713055
204,Viral Pneumonia-1208,0,255,9.066252055346137,4.0,14.0417320720879
205,Viral Pneumonia-367,0,255,14.278140065547365,7.0,20.886784276137504
206,Viral Pneumonia-401,0,208,11.252715294012372,4.0,18.66247749272921
207,Viral Pneumonia-415,0,255,9.365622308475297,4.0,16.637233218017734
208,Viral Pneumonia-373,0,128,8.8519927070167,4.0,12.940521355709155
209,Viral Pneumonia-429,0,156,9.669880650104584,5.0,14.69123083621002
210,Viral Pneumonia-1340,0,255,10.49272379503585,4.0,17.38259542583645
211,Viral Pneumonia-213,0,255,8.858804711356695,4.0,14.807612403211401
212,Viral Pneumonia-575,0,238,8.190982203778482,4.0,15.32455893571953
213,Viral Pneumonia-561,0,255,8.755640317222403,3.0,14.718544772170949
214,Viral Pneumonia-207,0,255,9.20584780930862,4.0,15.245837935429005
215,Viral Pneumonia-549,0,255,11.382020335343006,4.0,19.018651551240932
216,Viral Pneumonia-1142,0,255,13.516325320745853,6.0,21.044785933594593
217,Viral Pneumonia-1156,0,242,9.405252737665126,4.0,14.99951032310508
218,Viral Pneumonia-978,0,255,8.66854956879677,4.0,13.608893517147962
219,Viral Pneumonia-950,0,255,12.102873569646873,6.0,19.020785487294802
220,Viral Pneumonia-788,0,255,9.725226787172403,4.0,16.42305204497344
221,Viral Pneumonia-944,0,255,11.818827529893401,6.0,17.3779684364046
222,Viral Pneumonia-777,0,255,11.449077750808156,4.0,18.853281682612153
223,Viral Pneumonia-1181,0,255,11.559389715998703,4.0,19.213096698771782
224,Viral Pneumonia-1195,0,255,10.383597498909408,4.0,17.87388125806843
225,Viral Pneumonia-763,0,255,9.332602543595709,4.0,16.347238692710008
226,Viral Pneumonia-993,0,255,17.511638572275476,8.0,26.40971379726168
227,Viral Pneumonia-987,0,255,7.922528830773705,4.0,13.277961560563014
228,Viral Pneumonia-991,0,255,8.978982338005167,4.0,16.563043135635482
229,Viral Pneumonia-749,0,255,11.022304001073813,4.0,18.49328118043119
230,Viral Pneumonia-985,0,255,9.347937942528606,4.0,14.313905784916743
231,Viral Pneumonia-1183,0,255,8.518752586660105,3.0,15.795280537325382
232,Viral Pneumonia-775,0,255,10.316931577946555,4.0,18.250385973694907
233,Viral Pneumonia-761,0,255,9.730573483518082,4.0,15.054578812175938
234,Viral Pneumonia-1197,0,255,7.732844151631413,2.0,14.668296669690347
235,Viral Pneumonia-952,0,147,11.090647755617946,4.0,17.320976076461303
236,Viral Pneumonia-946,0,255,14.650115770517107,6.0,22.400797920820178
237,Viral Pneumonia-1168,0,255,9.133712150870796,3.0,16.74466131531169
238,Viral Pneumonia-1140,0,255,14.1569221820785,6.0,21.828541506749684
239,Viral Pneumonia-1154,0,158,7.318217917025537,4.0,12.640922955688339
240,Viral Pneumonia-239,0,255,9.406807530117113,4.0,15.969839015429553
241,Viral Pneumonia-577,0,241,7.088958736479458,3.0,13.15030668001918
242,Viral Pneumonia-211,0,255,9.242021901321014,3.0,18.15300828029034
243,Viral Pneumonia-205,0,194,10.69522712273912,4.0,17.89328692051494
244,Viral Pneumonia-563,0,255,8.49362982516974,4.0,13.802691639996333
245,Viral Pneumonia-588,0,255,11.545776892875919,4.0,19.274066398996144
246,Viral Pneumonia-1342,0,255,10.46847350700775,5.0,15.464857408388836
247,Viral Pneumonia-359,0,216,9.864073108801914,4.0,15.60037387148544
248,Viral Pneumonia-403,0,249,10.100625272647957,5.0,14.890342294754744
249,Viral Pneumonia-365,0,255,10.597789733895594,4.0,17.311138016189762
250,Viral Pneumonia-371,0,162,13.774655764476908,7.0,18.924217197063665
251,Viral Pneumonia-417,0,255,12.016979675842553,5.0,19.068244514028876
252,Viral Pneumonia-38,0,255,8.359839375398485,4.0,13.588700775013363
253,Viral Pneumonia-1236,0,255,14.830203241574479,7.0,22.014585322613364
254,Viral Pneumonia-1222,0,217,9.578695987740629,4.0,16.058899104514254
255,Viral Pneumonia-10,0,255,8.979440945850717,4.0,14.833262770402781
256,Viral Pneumonia-629,0,255,8.601671122246955,4.0,14.819104795511475
257,Viral Pneumonia-167,0,255,8.713235869844857,4.0,13.974887964837915
258,Viral Pneumonia-601,0,255,15.255813693359135,6.0,23.41199223754328
259,Viral Pneumonia-615,0,160,9.71839241171799,5.0,13.922694205387401
260,Viral Pneumonia-173,0,204,9.426169729645082,4.0,14.446989506187348
261,Viral Pneumonia-198,0,255,11.696904956320399,5.0,19.952688986836073
262,Viral Pneumonia-1008,0,255,10.550195187973289,4.0,18.67379766167928
263,Viral Pneumonia-826,0,146,8.931756915470745,4.0,13.842637108913655
264,Viral Pneumonia-832,0,242,7.5592443037549915,4.0,11.772595423432644
265,Viral Pneumonia-1034,0,255,11.28686480017002,4.0,18.65329232445613
266,Viral Pneumonia-1020,0,255,10.556716367825864,4.0,17.04779504539678
267,Viral Pneumonia-1021,0,255,13.055569848211988,6.0,19.347916543552714
268,Viral Pneumonia-1035,0,255,12.459245422310712,6.0,18.095836192002654
269,Viral Pneumonia-833,0,255,9.45697475419738,4.0,14.996713977116144
270,Viral Pneumonia-1009,0,255,11.115781702665519,4.0,20.060061420100514
271,Viral Pneumonia-199,0,238,10.725875549490498,4.0,17.96706538823241
272,Viral Pneumonia-827,0,228,8.518663102202437,3.0,16.090163396772972
273,Viral Pneumonia-614,0,255,6.1615865594344585,3.0,9.988963675730739
274,Viral Pneumonia-172,0,255,11.059384123220099,4.0,18.692070342620397
275,Viral Pneumonia-166,0,255,15.85374883949844,8.0,22.860813689905807
276,Viral Pneumonia-600,0,255,12.537253498283016,4.0,21.46614560081636
277,Viral Pneumonia-628,0,208,11.71502555899822,6.0,17.2794740985479
278,Viral Pneumonia-1223,0,255,11.524647375309002,5.0,18.521689591067705
279,Viral Pneumonia-11,0,236,12.25028802809812,6.0,18.35795536170007
280,Viral Pneumonia-1237,0,255,14.952081072918647,6.0,22.943195178066954
281,Viral Pneumonia-39,0,119,4.0289817787273075,2.0,6.656590482056069
282,Viral Pneumonia-370,0,246,9.723179830203241,4.0,14.284885551446562
283,Viral Pneumonia-416,0,255,11.521929284907328,4.0,18.91952500137158
284,Viral Pneumonia-402,0,255,9.087683582957686,4.0,14.874399730570918
285,Viral Pneumonia-364,0,255,10.755483719421482,6.0,16.218885138750306
286,Viral Pneumonia-358,0,196,9.497298687934139,4.0,15.629247994980224
287,Viral Pneumonia-1343,0,255,9.10913748168365,2.0,15.477223144173172
288,Viral Pneumonia-589,0,238,9.640876500262861,4.0,15.779763248787962
289,Viral Pneumonia-204,0,142,7.628259191731636,4.0,12.09427420801568
290,Viral Pneumonia-562,0,255,7.74773212827597,2.0,14.094600067470722
291,Viral Pneumonia-576,0,255,8.944418966230803,4.0,14.954353808186369
292,Viral Pneumonia-210,0,158,7.993299851232089,4.0,13.22868636893848
293,Viral Pneumonia-238,0,255,10.441426829677521,4.0,17.50241057134146
294,Viral Pneumonia-1155,0,255,9.351528506392546,4.0,16.103255398782714
295,Viral Pneumonia-1141,0,255,14.404290779745192,6.0,22.279126413863533
296,Viral Pneumonia-947,0,216,7.719969575284392,4.0,12.421123918387943
297,Viral Pneumonia-1169,0,255,9.58516123980716,4.0,15.387428081876415
298,Viral Pneumonia-953,0,255,9.859554143689667,4.0,18.500010372886734
299,Viral Pneumonia-760,0,216,9.464133510810841,4.0,13.781656789757799
300,Viral Pneumonia-1196,0,255,10.91144394358005,4.0,19.80037224441634
301,Viral Pneumonia-1182,0,255,8.162660372926478,4.0,13.335211318385452
302,Viral Pneumonia-774,0,255,10.683750741043164,4.0,17.52785844556299
303,Viral Pneumonia-984,0,255,12.59874050625832,6.0,19.181149484443836
304,Viral Pneumonia-748,0,255,10.36246798134249,4.0,16.795339698520284
305,Viral Pneumonia-990,0,255,9.572622230176396,4.0,14.596131885888543
306,Viral Pneumonia-713,0,255,8.960190601894833,3.0,15.606433938797121
307,Viral Pneumonia-707,0,255,9.087359201798638,2.0,15.442742351865947
308,Viral Pneumonia-1126,0,255,12.217637386606414,6.0,19.05145025852763
309,Viral Pneumonia-908,0,255,9.612934978355947,3.0,16.99815066426938
310,Viral Pneumonia-1132,0,255,13.625585843558797,6.0,22.087573407654038
311,Viral Pneumonia-934,0,255,8.915817496448586,4.0,15.120745118807282
312,Viral Pneumonia-920,0,162,8.644914486415141,4.0,12.98310218658651
313,Viral Pneumonia-511,0,255,10.163051867428775,4.0,16.389738553712352
314,Viral Pneumonia-277,0,255,10.112660932204339,4.0,17.08277959196363
315,Viral Pneumonia-263,0,255,10.77219494189103,3.0,19.128324638103074
316,Viral Pneumonia-505,0,255,9.21607140859722,4.0,15.364014543876323
317,Viral Pneumonia-539,0,255,10.326237961544054,4.0,16.644855266723933
318,Viral Pneumonia-1324,0,206,9.649892059372938,4.0,14.86712459169174
319,Viral Pneumonia-1330,0,232,12.079484569523832,6.0,18.983071708036483
320,Viral Pneumonia-288,0,255,11.143141575597589,5.0,17.931066642583886
321,Viral Pneumonia-1318,0,255,10.94436303844476,5.0,16.78137205226184
322,Viral Pneumonia-465,0,255,10.327692083981164,4.0,16.230990770223126
323,Viral Pneumonia-303,0,255,10.568069708392523,4.0,18.26936171992271
324,Viral Pneumonia-1293,0,255,12.217458417691077,6.0,19.687519125374713
325,Viral Pneumonia-1287,0,255,11.877126654064272,4.0,19.718729217899025
326,Viral Pneumonia-317,0,220,8.809375734052193,4.0,13.38171241630747
327,Viral Pneumonia-471,0,255,10.38023064618964,4.0,16.96025429080318
328,Viral Pneumonia-459,0,240,12.716658650350666,6.0,20.208833451683475
329,Viral Pneumonia-89,0,255,8.747631458261093,4.0,14.289828308438679
330,Viral Pneumonia-62,0,255,9.357859531772576,4.0,15.127412323164794
331,Viral Pneumonia-1250,0,255,7.4937193096274095,4.0,11.463102621355414
332,Viral Pneumonia-3,0,255,10.726837507410432,4.0,18.543189276818794
333,Viral Pneumonia-1244,0,255,12.932595832261384,6.0,19.525537850858015
334,Viral Pneumonia-76,0,255,9.688918468473506,5.0,15.571408377781674
335,Viral Pneumonia-1278,0,255,12.942036442545385,5.0,20.590647965696025
336,Viral Pneumonia-1091,0,255,10.606480911846624,4.0,16.763988640578283
337,Viral Pneumonia-101,0,255,12.229852015078132,5.0,19.517083910426834
338,Viral Pneumonia-667,0,255,7.346114696703617,4.0,12.179697058897906
339,Viral Pneumonia-673,0,255,8.672184874889542,4.0,12.92852774685995
340,Viral Pneumonia-115,0,255,12.388049350678404,4.0,22.357595071498267
341,Viral Pneumonia-1085,0,255,14.060860616771624,6.0,22.359676248757307
342,Viral Pneumonia-883,0,235,10.358116799588371,5.0,15.114588446673283
343,Viral Pneumonia-897,0,255,9.446426773749735,2.0,17.07098623234066
344,Viral Pneumonia-129,0,255,10.334235634948154,4.0,16.955215462601164
345,Viral Pneumonia-1052,0,255,10.359917674298945,6.0,15.764178455209537
346,Viral Pneumonia-868,0,255,9.394067180456595,4.0,16.072633891806532
347,Viral Pneumonia-1046,0,255,12.016062460151453,6.0,17.756364975881525
348,Viral Pneumonia-840,0,255,9.818335365376226,4.0,16.506042597439528
349,Viral Pneumonia-698,0,255,7.248442411158712,4.0,11.951146835768583
350,Viral Pneumonia-854,0,255,8.512343262379616,4.0,14.123488280565946
351,Viral Pneumonia-855,0,223,9.778649008400354,4.0,16.66340113969505
352,Viral Pneumonia-699,0,255,12.922584758559747,6.0,18.821240491115056
353,Viral Pneumonia-841,0,255,10.753884184740663,4.0,17.730387389787758
354,Viral Pneumonia-869,0,255,8.868592073914161,3.0,15.473279558097667
355,Viral Pneumonia-1047,0,255,9.43572219550117,3.0,16.950046218757183
356,Viral Pneumonia-1053,0,255,10.359917674298945,6.0,15.764178455209537
357,Viral Pneumonia-896,0,255,9.168823614948378,2.0,16.85023417238747
358,Viral Pneumonia-128,0,255,9.44973769868346,4.0,15.71286948208673
359,Viral Pneumonia-882,0,255,9.828458294649948,4.0,17.066756008437057
360,Viral Pneumonia-672,0,255,10.480699321036678,4.0,18.636793855081205
361,Viral Pneumonia-1084,0,168,8.31994049283565,4.0,14.67088554351377
362,Viral Pneumonia-114,0,255,11.994407221395734,4.0,21.787181575651296
363,Viral Pneumonia-100,0,255,9.787273073008132,4.0,15.555620915929195
