,image,min,max,mean,median,std
81,Lung_Opacity-303,0,191,10.146206418272726,4.0,15.067134967288585
82,Lung_Opacity-465,0,255,12.829017572510375,4.0,20.99567323710245
83,Lung_Opacity-2025,0,255,5.887618706725876,3.0,12.167878574012732
84,Lung_Opacity-5992,0,255,15.670775494681267,6.0,24.40328108440841
85,Lung_Opacity-4454,0,255,13.720707822060156,4.0,24.66112138739646
86,Lung_Opacity-5979,0,255,10.60626838625966,4.0,17.776803071208786
87,Lung_Opacity-2970,0,255,6.603471996957529,4.0,12.260613700715131
88,Lung_Opacity-2964,0,255,8.698593975458888,3.0,16.81256309951641
89,Lung_Opacity-5945,0,255,9.45950269012651,4.0,17.009089661125515
90,Lung_Opacity-4483,0,255,10.259169360521694,4.0,16.39621901152252
91,Lung_Opacity-2794,0,255,12.791042605787407,4.0,23.235471412582843
92,Lung_Opacity-1289,0,210,9.867764342680731,4.0,14.518600243258945
93,Lung_Opacity-2780,0,255,11.76015928233465,5.0,18.721991406335473
94,Lung_Opacity-2958,0,186,8.122906902607353,4.0,13.38609846511283
95,Lung_Opacity-5951,0,239,8.684578472276597,4.0,14.816290729560887
96,Lung_Opacity-4497,0,242,5.620943837317256,3.0,9.410174650370227
97,Lung_Opacity-5789,0,236,5.944418966230803,4.0,9.119283877566843
98,Lung_Opacity-1470,0,255,11.522991912842139,4.0,21.215858446835682
99,Lung_Opacity-539,0,255,14.679097549244416,6.0,23.86954638612726
100,Lung_Opacity-4508,0,255,11.030111520005368,6.0,17.821017727146437
101,Lung_Opacity-3267,0,230,7.24861019451684,3.0,11.648999097980496
102,Lung_Opacity-2179,0,255,10.031431415755977,4.0,17.263458469560476
103,Lung_Opacity-5616,0,255,7.731680853681726,4.0,13.76757368494503
104,Lung_Opacity-5170,0,255,9.026319616111676,4.0,16.159045906219657
105,Lung_Opacity-3501,0,255,9.937383250746636,4.0,17.543873314404895
106,Lung_Opacity-1316,0,255,5.185769734119305,3.0,11.26488467896148
107,Lung_Opacity-1302,0,189,6.551548640395521,4.0,11.906564336249513
108,Lung_Opacity-5164,0,255,10.590149998322167,4.0,19.0850057243153
109,Lung_Opacity-3515,0,255,8.309638594646593,4.0,13.232302980831387
110,Lung_Opacity-3273,0,255,7.066733034306104,4.0,10.564300965037544
111,Lung_Opacity-5602,0,255,13.747776870504804,5.0,22.624464534249068
112,Lung_Opacity-1464,0,183,9.846008433910136,4.0,14.75051336476864
113,Lung_Opacity-4534,0,248,11.320678739611413,4.0,18.200852485806788
114,Lung_Opacity-2145,0,255,9.037438059976958,2.0,20.36568069187015
115,Lung_Opacity-505,0,236,7.673996935157325,3.0,13.55509013922073
116,Lung_Opacity-263,0,255,10.47671726267044,4.0,17.376346084235855
117,Lung_Opacity-2623,0,255,7.683884967729668,2.0,15.194658779641182
118,Lung_Opacity-4252,0,255,11.509323161933311,5.0,17.0542461374886
119,Lung_Opacity-5158,0,255,8.72532745718728,4.0,17.527899752365066
120,Lung_Opacity-2637,0,255,11.90739477187056,6.0,17.36026955685798
121,Lung_Opacity-3529,0,255,8.440353016185501,3.0,15.959096726978528
122,Lung_Opacity-4246,0,255,10.76649030771468,4.0,18.68921435985162
123,Lung_Opacity-277,0,255,9.558640283665731,4.0,14.425405881788572
124,Lung_Opacity-1458,0,204,10.305130815091553,4.0,17.56932279650727
125,Lung_Opacity-511,0,255,8.19159740942495,4.0,13.660856451256013
126,Lung_Opacity-4520,0,255,8.178297781904005,4.0,13.455440956175062
127,Lung_Opacity-2151,0,255,10.148510643057683,5.0,14.614282970578191
128,Lung_Opacity-2804,0,238,10.176217268263219,4.0,15.61482619127985
129,Lung_Opacity-2810,0,255,10.683448730998535,5.0,16.48059396705169
130,Lung_Opacity-288,0,248,6.302826590306596,3.0,10.052923442292157
131,Lung_Opacity-5819,0,255,8.667811322021006,3.0,16.138441265515077
132,Lung_Opacity-2186,0,254,12.01119674276574,6.0,18.07048443496291
133,Lung_Opacity-5831,0,255,7.013333184192571,3.0,13.074667327552168
134,Lung_Opacity-3298,0,255,10.032505229247995,2.0,20.513081643018054
135,Lung_Opacity-4291,0,255,6.121128399011197,0.0,18.940332119835972
136,Lung_Opacity-2838,0,255,10.742105793000079,5.0,16.007322763876083
137,Lung_Opacity-4285,0,255,4.461985883826803,2.0,9.120232124724733
138,Lung_Opacity-2192,0,227,7.44044250064317,4.0,10.553362729783016
139,Lung_Opacity-5825,0,255,12.632285992326707,5.0,20.42015902746905
140,Lung_Opacity-1114,0,255,9.135255757765574,2.0,16.919353460119325
141,Lung_Opacity-3703,0,252,9.823201082761937,4.0,16.575934941354987
142,Lung_Opacity-5372,0,255,12.14937193096274,4.0,22.58818638124962
143,Lung_Opacity-5414,0,128,5.393530273710585,2.0,11.016471019701637
144,Lung_Opacity-3065,0,255,10.783771993601862,5.0,15.491405249627443
145,Lung_Opacity-1672,0,255,7.502824353195154,2.0,15.27737947742254
146,Lung_Opacity-1666,0,255,11.68607733694254,5.0,18.394772502004837
147,Lung_Opacity-5400,0,255,8.416471851545285,4.0,14.15224040478232
148,Lung_Opacity-3071,0,255,10.397512332076822,4.0,19.61981953153329
149,Lung_Opacity-4078,0,255,8.210926052281295,4.0,14.902604564862445
150,Lung_Opacity-3717,0,255,5.974340331763627,3.0,9.740834189290355
151,Lung_Opacity-2409,0,255,12.130736792653327,5.0,20.301315185619742
152,Lung_Opacity-5366,0,255,7.232592476594221,4.0,12.576285924827749
153,Lung_Opacity-1100,0,255,10.741759040726613,1.0,24.560542410958007
154,Lung_Opacity-4050,0,255,6.120244739991723,3.0,10.653516015190664
155,Lung_Opacity-2421,0,255,7.63318083690339,4.0,14.3096382494522
156,Lung_Opacity-1128,0,255,6.572454446818268,2.0,13.17323628706297
157,Lung_Opacity-1896,0,255,9.445006207984251,4.0,16.821467757918565
158,Lung_Opacity-707,0,255,13.353351752217536,5.0,22.346543119135227
159,Lung_Opacity-6,0,255,7.137985033724455,3.0,12.358108811540752
160,Lung_Opacity-5428,0,255,7.790360286797687,2.0,16.612194305281143
161,Lung_Opacity-2347,0,255,11.038992852428944,4.0,19.53193466479807
162,Lung_Opacity-3059,0,255,8.931611503227034,4.0,13.834775458528606
163,Lung_Opacity-4736,0,255,8.684824554535185,4.0,14.975313780853293
164,Lung_Opacity-2353,0,255,9.70863860583215,4.0,14.596866734169481
165,Lung_Opacity-4722,0,181,7.346707531235668,3.0,12.852429617546655
166,Lung_Opacity-713,0,167,7.875460006040201,4.0,11.355094468893862
167,Lung_Opacity-1882,0,255,11.291495620854352,6.0,16.401748899612006
168,Lung_Opacity-4044,0,255,7.532175255310343,4.0,12.21640737458075
169,Lung_Opacity-2435,0,255,11.390174606548026,4.0,18.625384708252664
170,Lung_Opacity-3918,0,255,8.833737877652375,4.0,16.224429700353916
171,Lung_Opacity-920,0,255,6.530911287345779,3.0,10.399408797811793
172,Lung_Opacity-1869,0,246,7.115983042695272,4.0,11.221305665081431
173,Lung_Opacity-4911,0,255,8.501985436404514,4.0,17.085232445021568
174,Lung_Opacity-4905,0,255,11.02316528897887,4.0,17.45108679918425
175,Lung_Opacity-934,0,166,9.24463932170781,4.0,13.96205610486647
176,Lung_Opacity-3924,0,255,14.823078041632645,5.0,25.66909189632433
177,Lung_Opacity-4093,0,213,10.391103007796334,4.0,17.85436088237917
178,Lung_Opacity-2384,0,255,5.438473842574468,3.0,9.660974848412357
179,Lung_Opacity-1855,0,255,13.072046173980157,4.0,22.60360685407895
180,Lung_Opacity-1699,0,234,8.279952125815148,4.0,13.691639988014739
181,Lung_Opacity-908,0,255,6.297602935090212,4.0,11.062875817546168
182,Lung_Opacity-1841,0,248,6.1181642263509355,4.0,9.116714373557858
183,Lung_Opacity-2390,0,255,9.790807709086028,3.0,16.956321757007228
184,Lung_Opacity-4939,0,255,6.263844923434861,3.0,12.992114985625381
185,Lung_Opacity-3930,0,255,10.95929575731815,4.0,17.896700414949432
186,Lung_Opacity-5399,0,255,13.008769476851489,6.0,20.077508652049314
187,Lung_Opacity-4087,0,255,9.534099171150212,4.0,14.257655041069286
188,Lung_Opacity-4938,0,255,10.018769364995917,4.0,15.632966556241664
189,Lung_Opacity-2391,0,166,10.193398284135524,6.0,13.20026603718243
190,Lung_Opacity-1840,0,175,7.9606044675115495,4.0,12.940286103912847
191,Lung_Opacity-909,0,255,7.512555787966577,4.0,13.166656243571062
192,Lung_Opacity-1698,0,255,11.82768649120256,4.0,21.193985609386
193,Lung_Opacity-4086,0,255,10.998355723090345,6.0,15.589084310836027
194,Lung_Opacity-5398,0,255,12.172302323240233,5.0,21.794924505181516
195,Lung_Opacity-3931,0,255,8.993199181217213,4.0,14.667122504338282
196,Lung_Opacity-4092,0,255,10.682128835247928,4.0,16.908259782099464
197,Lung_Opacity-3925,0,255,8.098153264504871,4.0,13.308760878820307
198,Lung_Opacity-1854,0,250,8.738369816892428,4.0,13.685350019600168
199,Lung_Opacity-2385,0,255,10.145591212626258,4.0,15.732508654263127
200,Lung_Opacity-935,0,255,9.297938501806467,4.0,15.102954661082126
201,Lung_Opacity-4904,0,255,10.840001789689154,4.0,15.831835348397254
202,Lung_Opacity-3919,0,255,14.358564221876712,6.0,21.84239376236045
203,Lung_Opacity-4910,0,255,11.250478182570665,4.0,17.992034133695658
204,Lung_Opacity-1868,0,206,10.349034127135043,5.0,15.45996551990151
205,Lung_Opacity-921,0,255,11.195467612219103,5.0,18.655462394427015
206,Lung_Opacity-1883,0,255,8.623080278744085,4.0,13.709400091838374
207,Lung_Opacity-712,0,255,8.311249314884622,2.0,18.503278264850913
208,Lung_Opacity-4723,0,255,10.011096072750863,4.0,16.227842112180372
209,Lung_Opacity-2352,0,248,8.097884811131866,4.0,13.314088661259392
210,Lung_Opacity-2434,0,255,5.30447086721625,2.0,9.923459779925913
211,Lung_Opacity-4045,0,255,9.37549915549043,4.0,15.100860923851123
212,Lung_Opacity-1129,0,255,7.525598147671726,4.0,12.965778204309226
213,Lung_Opacity-2420,0,255,11.511817541190814,5.0,16.96637347628171
214,Lung_Opacity-4051,0,255,9.16865583159025,4.0,15.311197878559573
215,Lung_Opacity-4737,0,255,8.046755629131665,4.0,14.302904848959155
216,Lung_Opacity-3058,0,237,5.638426863234192,3.0,9.388241139435882
217,Lung_Opacity-2346,0,198,5.857742083421885,3.0,9.68779468654835
218,Lung_Opacity-5429,0,255,8.637789286473305,4.0,16.991324338298636
219,Lung_Opacity-7,0,255,7.288374850393172,3.0,12.703869929356186
220,Lung_Opacity-706,0,255,7.659914318631783,3.0,13.858287234988898
221,Lung_Opacity-1897,0,255,11.676301159942282,6.0,16.83125826845606
222,Lung_Opacity-3070,0,255,12.319291730517556,5.0,19.54832956593438
223,Lung_Opacity-5401,0,255,10.68233017527768,5.0,16.059744531743675
224,Lung_Opacity-1667,0,255,7.387948680663527,4.0,12.520719743789652
225,Lung_Opacity-1101,0,255,10.229080211630743,0.0,22.034760749363855
226,Lung_Opacity-5367,0,255,7.017829778190401,4.0,11.69495522483586
227,Lung_Opacity-2408,0,255,6.521493048176195,4.0,12.3162972278256
228,Lung_Opacity-3716,0,255,8.042415632934755,4.0,13.142869395171024
229,Lung_Opacity-4079,0,255,6.719052359593293,3.0,12.18448236386972
230,Lung_Opacity-5373,0,255,10.943076699365779,6.0,16.76378203342402
231,Lung_Opacity-3702,0,255,6.63363944474894,4.0,9.87028972991732
232,Lung_Opacity-1115,0,255,9.55018400241608,4.0,17.255000690207584
233,Lung_Opacity-1673,0,255,9.193073902976478,3.0,17.266304820977215
234,Lung_Opacity-3064,0,255,9.137179673605441,3.0,17.46410785049283
235,Lung_Opacity-5415,0,255,9.75718392411718,4.0,19.101134374670547
236,Lung_Opacity-4284,0,255,9.965526112683303,2.0,21.22046926717346
237,Lung_Opacity-5824,0,255,12.853916622856568,4.0,22.575707700342946
238,Lung_Opacity-2193,0,255,5.364514938311652,2.0,12.181305956193025
239,Lung_Opacity-3299,0,255,7.557208532343038,3.0,13.469775687461075
240,Lung_Opacity-5830,0,255,12.029250232100312,4.0,20.720840581957948
241,Lung_Opacity-2187,0,209,10.543931275936512,5.0,15.581594762562816
242,Lung_Opacity-2839,0,255,6.9360074272099865,2.0,13.062392982501851
243,Lung_Opacity-4290,0,255,6.119215668728538,2.0,14.217987020042624
244,Lung_Opacity-289,0,254,10.016207872395164,4.0,14.631198257414457
245,Lung_Opacity-2811,0,255,11.72882853659355,5.0,17.26120977431883
246,Lung_Opacity-5818,0,255,8.797507857853939,4.0,16.03757754531191
247,Lung_Opacity-2805,0,255,11.857026207760539,6.0,17.157904667086285
248,Lung_Opacity-276,0,232,6.755013926018725,3.0,12.642563527015442
249,Lung_Opacity-4247,0,238,7.923736870952227,4.0,11.874876674405
250,Lung_Opacity-3528,0,255,9.276898468697219,4.0,13.589603088125445
251,Lung_Opacity-2636,0,255,14.34311696737173,7.0,21.288542539501837
252,Lung_Opacity-5159,0,255,9.010257155960224,4.0,17.357239468689865
253,Lung_Opacity-2150,0,219,10.540374268744198,5.0,16.141660345933136
254,Lung_Opacity-4521,0,255,7.358195098488832,2.0,14.948272878582394
255,Lung_Opacity-510,0,255,7.907361215198935,4.0,13.094843876007221
256,Lung_Opacity-1459,0,225,9.052236552163846,4.0,14.213004901927114
257,Lung_Opacity-504,0,236,10.987528103712487,5.0,16.28621514426201
258,Lung_Opacity-2144,0,255,8.904229259180546,3.0,16.53910303442451
259,Lung_Opacity-4535,0,165,8.718962875135626,4.0,12.465761855849266
260,Lung_Opacity-4253,0,255,10.764174897372513,5.0,17.585427110762737
261,Lung_Opacity-2622,0,255,8.787071732978378,4.0,17.378251049845254
262,Lung_Opacity-262,0,255,8.583002427265914,5.0,13.71288372106767
263,Lung_Opacity-3514,0,255,7.485005760561962,2.0,16.285095279237556
264,Lung_Opacity-5165,0,255,7.8845650496079465,4.0,12.673611406088993
265,Lung_Opacity-1303,0,255,9.510273934296038,4.0,18.418578176090023
266,Lung_Opacity-1465,0,255,12.13200076061789,5.0,19.44213615875894
267,Lung_Opacity-5603,0,255,8.370622252547511,3.0,14.454824659333724
268,Lung_Opacity-3272,0,255,6.505844453641458,2.0,10.964783453047476
269,Lung_Opacity-5617,0,174,5.575250836120401,3.0,7.823989942873768
270,Lung_Opacity-2178,0,230,8.377434256887506,4.0,14.45116608923217
271,Lung_Opacity-3266,0,255,6.963233073455554,4.0,12.332959988247122
272,Lung_Opacity-4509,0,255,10.011677721725707,5.0,14.059549819803662
273,Lung_Opacity-538,0,244,10.947371953333855,5.0,15.82089741847113
274,Lung_Opacity-1471,0,255,13.200646525206654,6.0,22.53947488582344
275,Lung_Opacity-1317,0,199,7.139416785047147,4.0,10.038193028761867
276,Lung_Opacity-3500,0,255,7.3678594199170035,4.0,14.08948339845319
277,Lung_Opacity-5171,0,255,6.119584792116419,3.0,10.763361016413716
278,Lung_Opacity-2959,0,190,9.417556850594512,5.0,13.031880017413483
279,Lung_Opacity-2781,0,172,6.132873234080155,4.0,9.079305183054718
280,Lung_Opacity-1288,0,255,10.303050301450767,5.0,14.83074098478461
281,Lung_Opacity-5788,0,246,10.866287849129204,4.0,18.386833732050967
282,Lung_Opacity-4496,0,255,10.05494345700831,4.0,16.227129766837514
283,Lung_Opacity-5950,0,255,7.581425263699511,4.0,12.82084569550583
284,Lung_Opacity-4482,0,255,7.086028120490822,4.0,13.663266071530966
285,Lung_Opacity-5944,0,255,7.8344537533137215,4.0,13.632719090646068
286,Lung_Opacity-2795,0,255,9.681491258487041,4.0,16.878352292698334
287,Lung_Opacity-2965,0,255,5.318050133667409,3.0,8.620030428100165
288,Lung_Opacity-5978,0,255,9.936376550597869,4.0,17.24251898389718
289,Lung_Opacity-2971,0,220,9.047762329280433,4.0,15.393249015174234
290,Lung_Opacity-302,0,255,6.566805740427959,4.0,10.861517603674399
291,Lung_Opacity-2742,0,249,11.264370644623662,6.0,16.20488989135774
292,Lung_Opacity-4333,0,255,14.216619500900437,6.0,23.52942641252526
293,Lung_Opacity-4455,0,255,11.147738839610295,5.0,16.41003245829634
294,Lung_Opacity-5993,0,255,9.286171295623092,2.0,17.91810026060716
295,Lung_Opacity-2024,0,255,8.605116273867182,4.0,15.528272293115121
296,Lung_Opacity-464,0,255,11.218028881108712,4.0,20.349025035384635
297,Lung_Opacity-1539,0,255,12.35005201284102,5.0,20.022507810755307
298,Lung_Opacity-470,0,185,5.841713179942059,2.0,10.714068137832493
299,Lung_Opacity-4441,0,255,14.065021644053198,6.0,22.443376756271984
300,Lung_Opacity-5987,0,255,6.824979586358094,2.0,14.974935138552784
301,Lung_Opacity-2030,0,255,6.6808536817261555,3.0,11.029236352077293
302,Lung_Opacity-5039,0,255,8.04656547465912,4.0,14.267717342569517
303,Lung_Opacity-2756,0,255,11.17484144472657,4.0,20.57591680050955
304,Lung_Opacity-3448,0,255,14.319504256104517,5.0,24.74752947699861
305,Lung_Opacity-4327,0,255,5.310432769208398,3.0,10.83316960904971
306,Lung_Opacity-316,0,255,7.363832619321932,4.0,12.013077466983749
307,Lung_Opacity-5011,0,255,9.854699611861164,4.0,17.024820906077625
308,Lung_Opacity-3460,0,162,9.557074305656537,2.0,16.804652943064763
309,Lung_Opacity-1277,0,255,10.770226283822328,4.0,15.895735964582117
310,Lung_Opacity-1511,0,255,11.17140747866355,5.0,16.528477276738155
311,Lung_Opacity-458,0,255,8.926085837966019,4.0,15.176479082265796
312,Lung_Opacity-4469,0,255,8.610653124685406,4.0,16.956858035612864
313,Lung_Opacity-3306,0,255,6.312367870605474,4.0,12.300130736118538
314,Lung_Opacity-2018,0,255,7.674858223062381,4.0,15.385968669151104
315,Lung_Opacity-5777,0,229,7.71549535240098,4.0,12.681122599997748
316,Lung_Opacity-3312,0,255,7.155199606268386,2.0,13.558831855746762
317,Lung_Opacity-5763,0,255,11.64963479155714,6.0,16.078540449550783
318,Lung_Opacity-1505,0,255,10.418351025156317,4.0,15.76340513596638
319,Lung_Opacity-1263,0,255,8.152492701423922,3.0,14.93816745652635
320,Lung_Opacity-5005,0,255,8.528629433675238,4.0,12.42322220975172
321,Lung_Opacity-3474,0,255,11.214908110647531,6.0,16.143571231935
322,Lung_Opacity-4694,0,255,7.9743515173208355,4.0,14.533420933267845
323,Lung_Opacity-1934,0,240,9.170311294057113,4.0,15.296186474380336
324,Lung_Opacity-2583,0,255,11.66809096095122,4.0,21.61190097740252
325,Lung_Opacity-3845,0,255,9.136284829028758,3.0,17.162933806919387
326,Lung_Opacity-2597,0,229,12.448082236216598,6.0,19.08751273769901
327,Lung_Opacity-3851,0,255,10.072851534099172,5.0,14.571097852576901
328,Lung_Opacity-3689,0,255,7.423373340342949,4.0,13.205171916805128
329,Lung_Opacity-869,0,255,8.841299314325344,4.0,15.01636723130318
330,Lung_Opacity-1920,0,255,11.16119506493216,3.0,21.806102657454666
331,Lung_Opacity-4680,0,255,6.042012952875248,2.0,12.548165254842568
332,Lung_Opacity-4858,0,255,10.535989530318453,4.0,18.294781029457788
333,Lung_Opacity-841,0,255,11.31666312457355,6.0,19.609027150345074
334,Lung_Opacity-699,0,255,8.686468831444838,4.0,15.514216988035974
335,Lung_Opacity-1908,0,172,13.86632140580083,6.0,20.310054405194364
336,Lung_Opacity-4870,0,255,11.051777944318296,4.0,18.344354264578694
337,Lung_Opacity-3879,0,255,8.617957293542577,4.0,12.325373701185335
338,Lung_Opacity-4864,0,255,8.585060569792285,4.0,14.661113115742909
339,Lung_Opacity-855,0,255,6.330085793223789,0.0,16.90436695184793
340,Lung_Opacity-666,0,255,11.088231675260904,5.0,18.23987547775309
341,Lung_Opacity-5549,0,250,11.410733660697307,5.0,16.750140836417884
342,Lung_Opacity-2226,0,255,9.920101564859454,4.0,17.774430631813843
343,Lung_Opacity-3138,0,255,8.790293173454435,3.0,16.75866117642097
344,Lung_Opacity-4657,0,255,10.072594266283375,4.0,15.640079390653874
345,Lung_Opacity-4131,0,255,11.09770584221653,5.0,16.067831385000595
346,Lung_Opacity-2540,0,255,9.830706591648863,4.0,16.14840499991159
347,Lung_Opacity-3886,0,255,7.262793481057259,0.0,18.532230370023562
348,Lung_Opacity-1049,0,255,11.258923278263106,5.0,16.52001820480756
349,Lung_Opacity-100,0,255,13.142101318777195,5.0,22.272113335155804
350,Lung_Opacity-114,0,255,10.116631805013366,4.0,15.3333466231281
351,Lung_Opacity-4125,0,255,12.354000514535631,4.0,22.86965046573943
352,Lung_Opacity-2554,0,236,10.46543103544703,4.0,15.634179625487118
353,Lung_Opacity-3892,0,252,11.030838581223923,4.0,16.89344967552457
354,Lung_Opacity-2232,0,228,9.609310857820383,4.0,13.875396071508312
355,Lung_Opacity-29,0,255,6.535407881343609,3.0,10.108074824487494
356,Lung_Opacity-4643,0,240,8.777284370420913,4.0,16.107567335001605
357,Lung_Opacity-672,0,255,13.711613964049619,6.0,22.40658429721101
358,Lung_Opacity-5575,0,255,12.138734466057427,4.0,22.20928041916084
359,Lung_Opacity-3104,0,255,6.869285578461091,4.0,13.122393327629027
360,Lung_Opacity-1713,0,255,11.991331193163388,6.0,16.61458290390034
361,Lung_Opacity-882,0,255,11.0093063835975,4.0,17.07121641457172
362,Lung_Opacity-1075,0,255,10.033702083869308,4.0,17.605201054428726
363,Lung_Opacity-3662,0,255,7.316204516728001,3.0,15.608683188122512
364,Lung_Opacity-5213,0,255,5.763112269437702,3.0,10.80465371766329
365,Lung_Opacity-4119,0,255,11.928401248308184,6.0,18.197497660739845
366,Lung_Opacity-3676,0,255,9.869621145177346,4.0,16.92949509609691
367,Lung_Opacity-2568,0,255,6.764801288576191,4.0,12.380039236259034
