,image,min,max,mean,median,std
79,COVID-2093,0,250,127.9942282524804,133.0,56.832154179088434
80,COVID-419,0,248,152.76541649422265,156.0,45.93062888676151
81,COVID-2939,0,242,124.10297423966175,139.0,68.06466783094382
82,COVID-2087,0,241,134.656815919285,143.0,53.874943981724
83,COVID-3399,0,230,91.1443272446617,94.0,49.66336118335293
84,COVID-3616,0,230,102.86918490844621,104.0,46.80567212928188
85,COVID-2508,0,255,174.8445431259158,197.0,62.16399947774114
86,COVID-1001,0,242,129.89078421941588,153.0,66.17955863252429
87,COVID-182,0,255,174.22971778839164,182.0,60.10591551704419
88,COVID-1767,0,252,169.4107001040257,198.0,76.78443644986875
89,COVID-3170,11,238,170.24984060580977,172.0,36.4875471722612
90,COVID-3164,0,237,92.99517902484313,95.0,42.30172534787526
91,COVID-1773,0,255,178.11750427847562,203.0,70.74264588901208
92,COVID-828,2,212,151.5734164047382,156.0,33.78119574288717
93,COVID-1015,0,255,108.46757866243107,130.0,71.1827472383495
94,COVID-196,31,255,151.52446840639365,140.0,54.83198275731735
95,COVID-3602,0,247,133.75597588393865,144.0,57.062570178336614
96,COVID-2534,0,226,141.69321372244158,148.0,53.40042701979675
97,COVID-2252,1,208,122.43101307591638,133.0,52.902588511760754
98,COVID-1983,0,188,133.84997930671918,140.0,33.3238598578525
99,COVID-800,0,220,148.7707184483395,166.0,53.85253376138232
100,COVID-1997,2,251,157.27943759018356,170.0,58.03903921825912
101,COVID-814,0,255,141.51264527242424,160.0,55.96545053423245
102,COVID-2246,2,246,175.16723526582476,175.0,45.16508555071047
103,COVID-3158,0,231,63.5755081039362,62.0,36.65209022194891
104,COVID-2520,0,247,153.19742508473058,151.0,48.51162572780035
105,COVID-1029,0,196,146.28299459737588,162.0,36.88256530108266
106,COVID-141,0,255,159.00044742228835,181.0,56.452059717849615
107,COVID-627,0,255,165.68633460475834,187.0,51.17658348749845
108,COVID-633,0,241,131.03496605183386,142.0,54.37071673286716
109,COVID-1968,0,255,127.53787988948669,119.0,50.918536209018995
110,COVID-155,40,245,166.12498741624813,181.0,46.477789938395766
111,COVID-1798,0,255,130.99956376326887,141.0,56.484146032913436
112,COVID-1940,0,249,160.70186015816378,185.0,71.55814666133527
113,COVID-2291,0,211,151.61622353217527,156.0,38.342530529744664
114,COVID-2285,0,247,140.72902987662331,153.0,62.522906910453635
115,COVID-1954,0,237,138.44724331942595,147.0,53.96364043833812
116,COVID-169,0,192,101.43573338105838,107.0,44.791842285323135
117,COVID-1955,0,230,88.41438015234729,90.0,61.31399943299438
118,COVID-2284,0,255,111.45932372121118,102.0,60.091046636504345
119,COVID-168,0,255,128.15533383295488,129.0,45.23399018016895
120,COVID-2290,0,215,153.61040704242683,157.0,36.08469411781801
121,COVID-1941,0,255,169.62973568528315,174.0,63.3208416959492
122,COVID-1799,0,229,93.80835784834622,98.0,55.36731625960296
123,COVID-1969,0,242,162.27024306215813,174.0,55.1372161447673
124,COVID-632,0,213,151.5148264560799,156.0,38.68342837391131
125,COVID-154,0,254,166.23286092996722,176.0,66.94472833745539
126,COVID-140,0,221,146.39740047650474,155.0,51.77947690594909
127,COVID-626,0,220,97.15910336573417,91.0,64.53971078165111
128,COVID-3159,0,243,140.66423194371427,146.0,63.685728231223294
129,COVID-2247,0,255,148.91064976901825,164.0,53.13464208908094
130,COVID-815,0,214,151.15367837048802,154.0,36.21541257555197
131,COVID-1996,2,249,171.33368754264492,182.0,51.104947697529354
132,COVID-1028,0,251,160.08902584982272,182.0,60.912498222600924
133,COVID-2521,0,231,93.76901824364381,97.0,43.87906897504488
134,COVID-2535,0,227,132.47310432769208,141.0,62.23531859652269
135,COVID-801,0,255,168.61853894251743,170.0,43.871771830506475
136,COVID-1982,0,236,119.55215266048478,126.0,40.01185732245569
137,COVID-2253,7,198,137.5919173163611,145.0,40.55359316546606
138,COVID-829,0,255,151.42469323609356,151.0,50.34478668558286
139,COVID-1772,53,216,154.81446516258208,161.0,30.133755421067065
140,COVID-3165,0,225,90.39696423977361,97.0,50.644965499691324
141,COVID-3603,0,157,117.102772899632,121.0,23.08025270986815
142,COVID-197,0,255,138.93085088533687,146.0,61.93895458370745
143,COVID-1014,2,226,127.94956432254673,130.0,35.88702097040632
144,COVID-183,0,245,161.5679131105916,172.0,41.697931965256764
145,COVID-1000,0,252,162.77105401505577,191.0,76.24912908908826
146,COVID-2509,0,246,84.09011084887193,81.0,42.6173759904536
147,COVID-3171,0,224,59.891578393977696,58.0,42.43954470476098
148,COVID-1766,26,231,159.5381483428597,164.0,25.59044216378655
149,COVID-2938,0,237,142.16789521370006,145.0,47.8223299846764
150,COVID-3398,0,238,135.0254583282066,147.0,59.02271018354565
151,COVID-2086,0,219,124.9137369828078,136.0,63.66540116013081
152,COVID-418,0,254,153.1354123555665,180.0,75.0365661950942
153,COVID-2092,0,255,125.85530363195042,119.0,51.51305156106683
154,COVID-2904,0,241,150.53630272592028,171.0,73.19318399484581
155,COVID-356,0,255,147.8337602487668,177.0,77.74977749573725
156,COVID-430,0,222,124.84190333441461,143.0,59.90808624341312
157,COVID-424,0,255,154.22695495576113,172.0,71.95980288477774
158,COVID-342,0,255,159.12079283229494,176.0,51.70340052129149
159,COVID-2910,0,250,144.00408272838112,155.0,59.1576383334813
160,COVID-2723,0,255,162.55934497376987,180.0,58.7609458170682
161,COVID-2045,0,255,138.60340488361427,148.0,68.61734621184402
162,COVID-2051,0,255,152.33688661200657,155.0,57.248818576732816
163,COVID-1558,0,255,152.8424178700462,149.0,46.84307537293228
164,COVID-3429,0,252,140.2767418708963,162.0,80.69831311436269
165,COVID-2737,0,255,145.83567297904946,157.0,82.46136340181334
166,COVID-1216,0,221,143.1331752441248,152.0,41.26898224846112
167,COVID-395,0,223,121.17980783212715,123.0,41.82992876056125
168,COVID-3401,0,229,113.46162794599613,118.0,44.724662045343344
169,COVID-2079,0,255,159.18321942707576,153.0,43.705614581168604
170,COVID-3367,0,243,126.84340219908054,137.0,64.71509921931319
171,COVID-1570,0,255,175.3239225512019,194.0,67.93731459356374
172,COVID-1564,0,255,142.82776479010303,148.0,68.00332662854193
173,COVID-3373,0,237,139.01902663281172,150.0,58.64664340842625
174,COVID-3415,0,249,140.29686468831446,149.0,72.75145350433297
175,COVID-1202,0,255,131.01996621961723,137.0,56.86814937711729
176,COVID-381,0,229,111.7864453417747,109.0,44.88854353189983
177,COVID-2694,0,161,112.810438361987,120.0,28.387416205230238
178,COVID-37,0,233,90.2944374224002,98.0,43.76198224060299
179,COVID-578,2,212,121.45534166284493,124.0,52.35539207208139
180,COVID-23,24,252,120.34528696547018,116.0,37.90506591116505
181,COVID-2858,0,237,126.0090603013389,128.0,40.981647986043086
182,COVID-2680,0,221,153.09126296126442,163.0,44.13095126506708
183,COVID-1389,0,255,164.4584512477489,182.0,59.516946588434884
184,COVID-2870,0,223,141.60734219975168,143.0,49.07679295109206
185,COVID-222,0,238,139.68622274918624,153.0,56.00462003584171
186,COVID-544,0,255,152.7518148566571,156.0,72.93576497544174
187,COVID-550,0,255,153.50817104954083,176.0,85.51865102912275
188,COVID-236,0,255,169.75455531817317,188.0,68.9813142018301
189,COVID-2864,0,255,174.37433585754076,179.0,44.97476495353121
190,COVID-2657,0,245,165.78462209594971,172.0,48.052490508127754
191,COVID-3549,0,229,115.45453630272593,120.0,50.47124772516155
192,COVID-1438,27,217,130.97294213711257,138.0,30.4083558954663
193,COVID-2131,0,248,118.00840035346361,128.0,63.65660466022521
194,COVID-2125,0,188,109.35693113052427,124.0,42.71130914890808
195,COVID-2643,0,255,170.3058578763101,166.0,49.556924394155
196,COVID-1362,75,225,158.3551302558137,157.0,30.754206010583275
197,COVID-3575,0,238,101.88711535665149,108.0,55.99956963085471
198,COVID-3213,0,235,117.18971823581391,125.0,39.53281653616515
199,COVID-1404,95,232,181.94868066352726,188.0,29.592594005416274
200,COVID-587,0,255,163.3821433764723,177.0,78.37637636006541
201,COVID-1410,0,230,153.00287468820258,153.0,41.46425551240742
202,COVID-593,11,252,163.19394637643873,170.0,53.419127291947724
203,COVID-3207,0,254,163.65740875381707,183.0,63.25462146048579
204,COVID-2119,4,218,140.9382333530945,151.0,47.92975817614672
205,COVID-3561,0,255,146.41851880851445,158.0,73.83309684597121
206,COVID-1376,0,251,158.42525251395398,173.0,59.948454828990684
207,COVID-1821,0,225,133.45444681826825,147.0,59.53772402090398
208,COVID-2496,0,255,197.14558002706906,221.0,63.00305600439976
209,COVID-2482,0,230,83.23378933121553,85.0,42.77919225300886
210,COVID-1835,0,243,138.40537577879442,157.0,55.65794824851947
211,COVID-746,0,253,148.42888782004675,165.0,79.01248486723037
212,COVID-1809,0,255,176.907954049731,194.0,61.002778773292604
213,COVID-752,0,216,134.83519200008948,143.0,40.82268818376315
214,COVID-2333,0,219,157.2602096173421,164.0,36.38815963445923
215,COVID-961,0,245,151.10968557398687,160.0,42.139516157326675
216,COVID-2455,2,241,68.8947327211105,71.0,15.559536459592866
217,COVID-2441,0,238,132.60195076117716,137.0,66.0794698597934
218,COVID-1148,0,250,160.79017013232513,184.0,68.74349732380126
219,COVID-975,0,247,131.45397702486548,134.0,44.298897893092835
220,COVID-2327,2,253,185.9585686960996,191.0,42.79933627034346
221,COVID-3039,0,231,75.27432579053925,80.0,40.70485164139647
222,COVID-785,0,253,164.71256473641233,189.0,79.60080719799183
223,COVID-1606,0,255,184.55680585228353,187.0,44.36896767533355
224,COVID-3011,0,222,134.8669477970045,142.0,43.165718732058245
225,COVID-2469,2,250,167.1988903927249,170.0,43.396810835352596
226,COVID-1160,6,236,173.55487075088647,190.0,44.824629674292105
227,COVID-1174,0,255,131.6563908681111,144.0,88.45378712277059
228,COVID-3005,0,236,140.98384805539087,151.0,63.017952718351495
229,COVID-791,0,255,130.20872249751122,159.0,96.16027835040833
230,COVID-949,0,251,147.84628807284034,158.0,63.79444197805642
231,COVID-1612,0,248,146.56879676961108,159.0,45.377977090897396
232,COVID-1162,0,255,127.66956745450274,133.0,44.21713184661313
233,COVID-3013,2,172,131.59141396628672,135.0,23.053696121924876
234,COVID-1604,0,255,90.51852887551594,100.0,50.98409281457554
235,COVID-787,0,255,140.95264035077906,158.0,54.81385001511729
236,COVID-1610,0,240,137.13600519009856,146.0,49.33818931176348
237,COVID-793,0,252,148.09893625350946,166.0,76.36059976523268
238,COVID-3007,0,228,133.1557253274572,144.0,62.54946477098746
239,COVID-2319,0,252,160.30055592219327,173.0,58.259925352271274
240,COVID-2,32,238,150.6405297479894,153.0,48.86769801070843
241,COVID-1176,0,255,145.88878200467556,167.0,75.58494666212464
242,COVID-2457,0,255,165.45772418653036,162.0,47.372591437790334
243,COVID-963,0,246,148.96246127000816,159.0,40.88633126370135
244,COVID-1638,0,243,95.29204371315757,101.0,36.482776886773095
245,COVID-2331,0,255,138.1730181989016,143.0,64.18394498557794
246,COVID-2325,0,255,76.36382143376473,69.0,52.16646571752291
247,COVID-977,0,233,123.83938658404269,117.0,47.81047676016591
248,COVID-2443,0,238,110.03112940571134,130.0,75.58373191992654
249,COVID-744,0,254,91.40229975056208,96.0,71.45973087269921
250,COVID-750,0,217,152.2694041453675,162.0,41.398728831224695
251,COVID-988,0,223,104.72894039216564,112.0,69.27100299663336
252,COVID-2494,0,237,139.08487600809835,148.0,59.61434617161868
253,COVID-1823,0,255,114.06150937908971,114.0,62.87680270520757
254,COVID-778,0,254,152.22462835986175,152.0,65.88030557136861
255,COVID-1837,0,248,120.40071140143846,125.0,43.847740968440135
256,COVID-2480,0,255,190.8273621100435,202.0,59.736606339538426
257,COVID-1189,0,222,123.27102605116274,127.0,46.034274251534434
258,COVID-585,0,255,150.72851534099172,167.0,84.4286148310587
259,COVID-1406,0,255,172.388832339683,165.0,46.2874525643688
260,COVID-3211,0,237,135.0693728258073,147.0,58.36795082751919
261,COVID-3577,3,155,111.41071128958289,117.0,28.292599690065252
262,COVID-2669,0,255,130.84028142861936,141.0,76.75439104840997
263,COVID-1360,27,210,102.25900157716357,109.0,19.61374646906885
264,COVID-1374,35,204,134.3496381472243,140.0,29.196570653610618
265,COVID-3563,0,244,129.66892987774185,137.0,63.111228642399695
266,COVID-3205,0,255,166.5802060379638,188.0,71.86301136978777
267,COVID-591,0,219,145.93947494994464,154.0,51.719751674470686
268,COVID-1412,1,250,181.31864296819947,193.0,48.40861156496386
269,COVID-2133,1,215,148.84865941096857,158.0,41.945736347448616
270,COVID-2655,0,239,146.26556749924498,154.0,44.8597414593916
271,COVID-2899,0,255,107.02446281361506,103.0,75.58348604572284
272,COVID-2641,0,246,125.37462668202816,133.0,63.95427852059437
273,COVID-1348,29,234,101.96241652777933,107.0,20.492376981215656
274,COVID-2127,0,225,128.19106050267894,135.0,64.47369637236042
275,COVID-3239,0,255,137.6079014776121,168.0,82.60490989513663
276,COVID-546,0,237,137.41580071811276,149.0,40.37704956098541
277,COVID-220,0,239,136.16617263788996,143.0,60.52501507935512
278,COVID-2872,0,245,130.41278061766647,140.0,62.25480462632802
279,COVID-2866,0,253,177.49963646939074,182.0,51.844510946357694
280,COVID-234,39,243,137.17103835527567,141.0,40.78211659976153
281,COVID-552,0,233,92.72760931085782,91.0,60.28538323615102
282,COVID-35,37,255,137.17868927640632,141.0,40.87109380284492
283,COVID-2696,0,157,116.29893401639802,120.0,23.834616578021585
284,COVID-3588,0,232,87.06402612946164,89.0,40.71985694383862
285,COVID-208,0,255,147.20991935213252,151.0,52.75163904364291
286,COVID-2682,0,217,150.76293330052238,159.0,40.52758404461484
287,COVID-21,0,254,151.38281450990482,176.0,75.12803823484677
288,COVID-1572,65,217,160.68492522455006,168.0,26.75277678256684
289,COVID-3365,2,255,191.46441314974106,201.0,52.3303002052945
290,COVID-3403,0,241,131.42941354123556,141.0,66.3514849560126
291,COVID-397,3,255,121.97081688124294,121.0,42.76797524439151
292,COVID-1214,0,235,91.498954150401,95.0,47.18238376265629
293,COVID-383,0,233,111.39600228185367,115.0,45.71041347798017
294,COVID-1200,0,255,151.3566850482657,145.0,58.45091417769439
295,COVID-2709,10,232,158.84825673090904,160.0,41.736692945455005
296,COVID-3417,0,232,108.67000369123387,112.0,44.603066303359846
297,COVID-3371,0,228,109.14926007539066,114.0,39.92460628226428
298,COVID-1566,66,230,160.93880381651212,161.0,28.082747965197612
299,COVID-3359,0,232,97.83056117940515,101.0,43.16893481086651
300,COVID-2047,0,255,167.08918244762364,180.0,60.011302681859654
301,COVID-1228,0,255,158.36442545385398,166.0,50.54010730588808
302,COVID-2721,0,244,135.77616581470005,140.0,58.59276977994802
303,COVID-2735,0,252,172.0125837518596,184.0,59.28327913473997
304,COVID-2053,1,251,165.15943893245043,177.0,57.236014713371794
305,COVID-432,0,254,149.55223095938524,171.0,74.54805162865019
306,COVID-354,0,255,155.53310365655864,164.0,44.83474031113844
307,COVID-2906,2,219,128.3927584702632,141.0,55.105006888927434
308,COVID-2912,0,234,146.4109797429559,147.0,52.40883563418059
309,COVID-340,0,232,110.45609109517791,112.0,44.40871160176737
310,COVID-426,0,255,164.17392422903546,169.0,44.537969752563214
311,COVID-2084,0,252,130.31458261093277,143.0,83.26209192622863
312,COVID-368,3,252,170.52130289370365,178.0,52.37923428708869
313,COVID-2090,0,249,119.3379716110558,130.0,66.26454609612544
314,COVID-1599,20,222,103.70411964071991,110.0,21.30035281022634
315,COVID-1016,0,249,139.0360286797687,148.0,54.19929824740442
316,COVID-195,0,255,190.85597476538294,197.0,47.72064100555436
317,COVID-3601,0,244,99.24689880426394,103.0,49.54627448248473
318,COVID-2279,0,198,135.72747508417132,137.0,29.14185642540567
319,COVID-3167,0,236,148.82426371069675,160.0,55.240190857751514
320,COVID-1770,59,201,139.6647688504603,141.0,24.270394701217796
321,COVID-1764,14,201,132.11006588293196,139.0,25.760638284040994
322,COVID-3173,0,250,149.7253610138589,162.0,68.43709387655173
323,COVID-3615,0,255,25.511381304459682,0.0,60.70422292425097
324,COVID-1002,5,255,175.73876131139474,182.0,56.92615523378594
325,COVID-181,0,221,117.78923054551963,129.0,48.39406307600954
326,COVID-2523,0,243,161.24546705294125,174.0,59.989573802971556
327,COVID-1994,1,252,146.10262748738828,152.0,52.95568206279051
328,COVID-817,0,255,151.74996923971767,154.0,50.54287008853314
329,COVID-2245,0,231,116.19003143141576,116.0,57.8276081587877
330,COVID-2251,3,250,165.5049719801792,172.0,42.364336614791775
331,COVID-1980,0,255,148.61584322323017,151.0,57.231207471070846
332,COVID-803,0,221,142.63036207648685,152.0,47.45516840570211
333,COVID-1758,43,227,156.36873189337928,160.0,34.04893642753531
334,COVID-2537,23,241,144.28372165859443,149.0,46.176787522152715
335,COVID-156,4,255,122.48726524311809,124.0,42.907942749634465
336,COVID-630,0,255,161.3737653941231,173.0,56.43847537406277
337,COVID-624,0,243,184.90615317502042,187.0,36.23858817362079
338,COVID-142,0,255,132.38653930045524,139.0,83.62897228965316
339,COVID-3198,0,230,115.31949307054731,118.0,42.17946957200306
340,COVID-2286,0,246,85.12013288441963,85.0,51.54533210991747
341,COVID-1957,0,228,141.44379816780574,147.0,49.635332615200554
342,COVID-1943,0,178,108.63688325633942,120.0,49.77796239521416
343,COVID-618,0,255,147.272916410331,146.0,83.80761955899658
344,COVID-2292,0,255,147.14327580228408,145.0,51.717131497833336
345,COVID-2293,0,226,89.28199908278431,96.0,62.518998713815925
346,COVID-619,81,242,179.95592890459838,185.0,33.54522858837184
347,COVID-1942,0,255,134.49368575295577,147.0,88.17081871483846
348,COVID-1956,0,247,148.80654578807844,156.0,55.60840320381491
349,COVID-2287,0,255,143.61612286216038,159.0,72.64404725354154
350,COVID-3199,0,226,162.88511314191118,165.0,33.85419567455222
351,COVID-625,24,243,177.35321752553102,194.0,43.96178143123827
352,COVID-143,0,219,168.04105099495533,176.0,35.46680166973617
353,COVID-157,0,253,184.44680708269482,207.0,62.28454280246396
354,COVID-631,15,255,161.8370599881433,173.0,62.181521898978744
355,COVID-1759,0,252,138.46313799621927,148.0,54.30454718987057
356,COVID-802,0,218,102.86384939765775,105.0,55.00860669165554
357,COVID-1981,1,255,142.6303285198152,151.0,58.02817321404225
358,COVID-2250,0,219,146.39712083757453,157.0,42.48872369517053
359,COVID-2536,0,247,130.48996096240535,163.0,89.51608532234083
360,COVID-2522,0,240,134.56396460889698,144.0,59.85251001125066
361,COVID-2244,0,213,150.1133879934229,161.0,39.6364858772143
362,COVID-816,0,246,130.18921488573955,132.0,67.74653987443878
363,COVID-1995,0,255,173.90297647677318,179.0,51.13132847615154
364,COVID-3172,0,226,140.26897909419358,152.0,59.23469323522812
365,COVID-1765,0,226,147.38736703168868,150.0,45.38337567806809
366,COVID-180,0,246,134.0149439044306,135.0,58.52090157386633
367,COVID-1003,0,255,160.75593114170982,170.0,63.50352574542526
368,COVID-3614,8,156,112.7926085837966,117.0,25.753184145186154
369,COVID-3600,0,230,81.81217212335433,82.0,42.97140501959945
370,COVID-194,0,233,125.49154931152896,147.0,69.9055539810253
371,COVID-1017,14,255,152.50835001845616,165.0,58.3658554381322
372,COVID-1771,0,253,155.84539322826367,179.0,75.24969534811282
373,COVID-3166,0,254,141.06608427198802,154.0,57.71072282068018
374,COVID-2278,0,255,164.9130546638181,169.0,50.292166062395744
375,COVID-1598,3,204,99.34306103958569,102.0,44.73198553425203
376,COVID-2091,0,210,155.65418731334103,157.0,29.317525993827594
377,COVID-2085,0,252,130.31458261093277,143.0,83.26209192622863
378,COVID-369,10,205,143.94681267547344,149.0,38.203140443655016
379,COVID-341,0,254,157.98592856903167,170.0,72.26469011559008
380,COVID-2913,0,241,152.99193521325265,159.0,57.26486344384983
381,COVID-427,0,255,151.09800785226116,160.0,56.2243492673245
382,COVID-433,0,232,154.5158555273431,175.0,61.337984646339685
383,COVID-2907,0,244,134.7119830874375,144.0,55.317071092901664
384,COVID-355,0,249,151.4621201105133,161.0,67.82210842145159
385,COVID-2734,0,230,143.18186597465353,147.0,51.14523342048143
386,COVID-2052,2,250,158.35026453842798,168.0,59.44157740445819
387,COVID-2046,0,255,135.68126754734288,160.0,82.7323034116266
388,COVID-3358,0,230,71.9505710226955,74.0,43.38759321344933
389,COVID-2720,17,236,175.2767418708963,180.0,37.29855317249964
390,COVID-1229,0,255,97.72637889956488,97.0,62.803927543164455
391,COVID-3416,0,237,119.14423776020402,124.0,38.942680949973045
392,COVID-2708,0,255,133.4265835952618,150.0,86.00764085165555
393,COVID-1201,0,255,123.55867384033736,128.0,60.874484023057136
394,COVID-382,0,255,150.54833838547668,148.0,49.95710594588183
395,COVID-1567,0,255,142.57378552812608,148.0,68.35909940569783
396,COVID-3370,0,243,135.2041140479413,144.0,53.34270211507084
397,COVID-3364,0,255,134.86620955022875,139.0,53.276040087288386
398,COVID-1573,0,255,160.34985067281127,168.0,77.37168480845891
399,COVID-1215,23,255,143.2738448115793,144.0,36.878340969385455
400,COVID-396,0,255,156.30721132873234,162.0,71.09005141300943
401,COVID-3402,0,241,131.42941354123556,141.0,66.3514849560126
402,COVID-2683,5,217,135.5708996543663,144.0,50.741381627315754
403,COVID-209,0,226,126.0372367199472,134.0,69.91721907892007
404,COVID-20,30,255,135.49243297054844,129.0,41.1701092882105
405,COVID-34,0,255,159.79845863021666,156.0,51.88496251639136
406,COVID-3589,0,255,155.3401975369403,182.0,76.20918722117152
407,COVID-2697,12,229,166.53532958244315,172.0,34.446571165321025
408,COVID-235,0,220,134.38695316607198,139.0,51.1288191482523
409,COVID-2867,0,242,137.06206865695015,145.0,59.60484285120552
410,COVID-553,0,255,97.74766501493272,82.0,56.342769294389946
411,COVID-547,0,254,168.70267670384,191.0,68.09846342541934
412,COVID-2873,0,242,125.2622006465252,131.0,66.50379225871545
413,COVID-221,0,253,168.4518853256675,193.0,73.03580433097925
414,COVID-1349,0,242,139.7557745439089,152.0,61.56489504091776
415,COVID-2640,0,242,152.1361953445711,162.0,60.375773551114385
416,COVID-2898,0,240,118.21516537846333,137.0,64.37709225711174
417,COVID-3238,0,237,112.34717732463842,115.0,44.927117696579394
418,COVID-2126,0,208,134.76660216328676,148.0,53.505923383320955
419,COVID-2132,0,217,143.90122034429146,155.0,49.206318074249204
420,COVID-2654,0,219,133.39373161374033,139.0,45.62101288028896
421,COVID-3562,0,255,99.99066005973087,101.0,90.31118307548616
422,COVID-1375,0,255,142.90466549591167,163.0,81.4045574032469
423,COVID-1413,0,221,167.4743123678706,176.0,36.50025144561076
424,COVID-590,0,228,117.4501739354146,126.0,68.72256300262833
425,COVID-3204,0,255,152.92835650607935,182.0,68.65821195642339
426,COVID-3210,4,154,110.32202100647643,116.0,27.495741854879295
