,image,min,max,mean,median,std
58,Lung_Opacity-5004,0,255,110.73206116262682,111.0,47.178359748772266
59,Lung_Opacity-1262,0,239,89.19442735539872,97.0,67.35301737067664
60,Lung_Opacity-1276,3,255,132.29357613449514,151.0,53.843400581968154
61,Lung_Opacity-3461,0,255,120.43530832988445,128.0,56.35310559710664
62,Lung_Opacity-5010,0,255,100.19103813156453,100.0,53.846347894262934
63,Lung_Opacity-5776,0,226,105.57509423831948,109.0,58.48617281209337
64,Lung_Opacity-2019,0,226,117.794185747363,121.0,57.369058943267504
65,Lung_Opacity-3307,3,255,180.1299314325343,191.0,50.38849404770283
66,Lung_Opacity-4468,2,254,164.61686110893615,175.0,59.157966560642706
67,Lung_Opacity-459,0,230,117.35928009753806,118.0,55.368347618487476
68,Lung_Opacity-1510,1,246,179.87394995581704,180.0,41.987380335099544
69,Lung_Opacity-2031,0,233,128.26069059630206,128.0,52.057879326997075
70,Lung_Opacity-5986,0,211,117.0006487623181,128.0,54.46001982332306
71,Lung_Opacity-4440,0,225,113.48063220769343,112.0,50.82670379194404
72,Lung_Opacity-471,0,220,161.9385129920247,176.0,48.49918457247272
73,Lung_Opacity-1538,0,251,121.43965951163857,119.0,44.541381710263614
74,Lung_Opacity-317,0,224,108.25324101520117,109.0,50.382780007066216
75,Lung_Opacity-4326,0,244,147.37972729611525,163.0,55.154121768959236
76,Lung_Opacity-3449,0,225,104.40147201932864,99.0,39.90248826823688
77,Lung_Opacity-2757,1,255,167.96979899553696,180.0,51.63296127568293
78,Lung_Opacity-5038,0,230,106.78208297446338,95.0,65.6209725666032
79,Lung_Opacity-4332,3,255,173.8852585541549,176.0,46.16823547956117
80,Lung_Opacity-2743,0,255,107.5208442858581,112.0,69.47778331306567
81,Lung_Opacity-303,7,245,158.1109047997226,175.0,60.67956448029787
82,Lung_Opacity-465,0,242,125.86936387736155,134.0,61.32299520075085
83,Lung_Opacity-2025,0,236,111.77637834028702,105.0,41.622245620278775
84,Lung_Opacity-5992,0,227,108.44999496649926,110.0,49.42392590290654
85,Lung_Opacity-4454,0,255,99.85105312021118,107.0,75.70235012247892
86,Lung_Opacity-5979,0,251,131.49142627039967,147.0,68.79341290658077
87,Lung_Opacity-2970,0,246,160.9400901555911,163.0,49.01300184171605
88,Lung_Opacity-2964,3,248,160.61787899464213,172.0,48.10239871574643
89,Lung_Opacity-5945,1,255,149.83935302737106,155.0,45.366607901820515
90,Lung_Opacity-4483,0,252,142.94849050905472,150.0,59.46289049774903
91,Lung_Opacity-2794,0,255,110.39227749130323,125.0,68.79844598569862
92,Lung_Opacity-1289,2,246,155.32632744600173,171.0,64.85210087583974
93,Lung_Opacity-2780,0,253,152.61794610798538,166.0,61.16213496497057
94,Lung_Opacity-2958,0,202,126.12380174718403,136.0,41.499863012042056
95,Lung_Opacity-5951,0,224,135.92179058399793,142.0,52.44770063593076
96,Lung_Opacity-4497,0,247,118.52711938345209,111.0,67.48188444408217
97,Lung_Opacity-5789,1,246,119.00832205456315,106.0,66.86147850726653
98,Lung_Opacity-1470,0,255,131.7317815236966,140.0,59.41788318621035
99,Lung_Opacity-539,0,255,97.98604042460376,100.0,60.765656521217295
100,Lung_Opacity-4508,0,252,134.6559993736088,148.0,69.84742191626584
101,Lung_Opacity-3267,0,222,104.95202514513261,105.0,63.39503155446954
102,Lung_Opacity-2179,0,243,133.14662028388943,138.0,53.18691127338565
103,Lung_Opacity-5616,0,255,111.73616626212235,112.0,59.930562195145235
104,Lung_Opacity-5170,0,255,148.13011040144966,155.0,49.82135607469756
105,Lung_Opacity-3501,0,246,120.2185434167403,120.0,61.722272208461014
106,Lung_Opacity-1316,0,243,106.90020245858547,99.0,43.213101086687814
107,Lung_Opacity-1302,0,245,161.35891097415018,163.0,51.24837447388677
108,Lung_Opacity-5164,0,248,149.26000827731232,169.0,73.14275974085781
109,Lung_Opacity-3515,0,228,125.31592487779778,130.0,45.997479170504064
110,Lung_Opacity-3273,0,230,118.07990962069775,115.0,51.624417817990675
111,Lung_Opacity-5602,0,255,111.53743246719836,119.0,63.07394090119878
112,Lung_Opacity-1464,0,250,121.89641055469178,122.0,72.83389938921064
113,Lung_Opacity-4534,0,244,153.9152022908021,166.0,59.57753625519191
114,Lung_Opacity-2145,0,243,149.52181742933524,177.0,69.7632981700158
115,Lung_Opacity-505,1,235,160.89832328497445,176.0,45.26564406054772
116,Lung_Opacity-263,0,245,159.86437511884654,176.0,60.21959183721778
117,Lung_Opacity-2623,0,255,149.10065882931957,164.0,60.2034892660773
118,Lung_Opacity-4252,0,251,128.02770662520552,134.0,69.87139307336388
119,Lung_Opacity-5158,0,255,106.98766233039899,110.0,45.0718583508918
120,Lung_Opacity-2637,0,255,92.60924374447713,91.0,66.4394830790602
121,Lung_Opacity-3529,0,246,145.8670708381338,151.0,46.700378843925634
122,Lung_Opacity-4246,0,255,131.28100356819274,128.0,56.22015429163345
123,Lung_Opacity-277,0,255,136.42430174159125,139.0,70.9906820527318
124,Lung_Opacity-1458,0,251,153.0755360678292,162.0,43.50571797095421
125,Lung_Opacity-511,0,255,130.46233263610026,142.0,64.42448876544564
126,Lung_Opacity-4520,0,229,114.92366975760898,123.0,54.22300862450031
127,Lung_Opacity-2151,0,252,128.4096598472053,131.0,64.50167316144172
128,Lung_Opacity-2804,3,255,168.96361338240064,178.0,56.76894040056494
129,Lung_Opacity-2810,0,252,107.97846780237357,101.0,70.32034327170608
130,Lung_Opacity-288,0,253,163.07025648482679,165.0,49.00729503337519
131,Lung_Opacity-5819,0,234,146.18846545340656,154.0,45.2676460687071
132,Lung_Opacity-2186,0,255,103.3231395621973,107.0,66.36314910223463
133,Lung_Opacity-5831,0,252,163.49247771277726,173.0,50.64114312074617
134,Lung_Opacity-3298,0,218,71.9812641916757,74.0,65.30422395524339
135,Lung_Opacity-4291,0,240,50.73835863133522,0.0,79.33441629248365
136,Lung_Opacity-2838,0,251,129.81950984888311,134.0,68.702852658468
137,Lung_Opacity-4285,0,243,157.01240478294426,178.0,63.66543036937025
138,Lung_Opacity-2192,1,243,134.37660652565407,144.0,64.30119826512549
139,Lung_Opacity-5825,0,255,128.59952349526293,132.0,59.51979688080631
140,Lung_Opacity-1114,0,249,86.84771982416304,64.0,74.65984614240364
141,Lung_Opacity-3703,0,232,110.41109159852797,110.0,43.30147175040046
142,Lung_Opacity-5372,0,255,106.82266417601593,113.0,74.75192594523175
143,Lung_Opacity-5414,6,246,157.2139461527276,181.0,61.67798952921754
144,Lung_Opacity-3065,0,249,135.94648829431438,146.0,68.73560434329002
145,Lung_Opacity-1672,0,243,73.3573673672554,68.0,68.13070587946544
146,Lung_Opacity-1666,0,249,156.21033321774925,176.0,69.93087595090827
147,Lung_Opacity-5400,0,255,115.60061967986935,118.0,47.0798038055913
148,Lung_Opacity-3071,0,255,111.97466471292267,110.0,53.714557365316914
149,Lung_Opacity-4078,0,255,133.1469558506057,139.0,58.58425634491797
150,Lung_Opacity-3717,0,204,112.95404973098735,111.0,40.27171630945997
151,Lung_Opacity-2409,0,240,119.4345812686659,114.0,58.59069384030559
152,Lung_Opacity-5366,0,245,154.7295444122549,154.0,45.651087207513164
153,Lung_Opacity-1100,0,255,86.60541828391182,99.0,70.47918151534775
154,Lung_Opacity-4050,0,254,146.84738425744678,150.0,42.73472350966596
155,Lung_Opacity-2421,0,226,105.94853525128354,103.0,61.91540872616174
156,Lung_Opacity-1128,0,255,171.93026923636202,187.0,57.17843356880317
157,Lung_Opacity-1896,0,255,139.69012650865204,146.0,54.78812666688994
158,Lung_Opacity-707,0,255,132.47506180020358,141.0,59.06076653776521
159,Lung_Opacity-6,0,233,119.87787608639725,130.0,56.03982386607031
160,Lung_Opacity-5428,0,230,83.84896142101319,90.0,70.12913475673632
161,Lung_Opacity-2347,0,248,110.26513126251385,116.0,55.96683944554242
162,Lung_Opacity-3059,0,255,112.32910146418943,112.0,53.02768042115559
163,Lung_Opacity-4736,0,255,106.20978512544602,108.0,55.04244699336968
164,Lung_Opacity-2353,0,255,108.26538853032964,106.0,79.72990104141564
165,Lung_Opacity-4722,5,252,171.2140691938569,175.0,36.34027916202053
166,Lung_Opacity-713,0,247,137.53699623046722,128.0,51.067607947512386
167,Lung_Opacity-1882,0,250,131.8373172559591,136.0,72.569392049801
168,Lung_Opacity-4044,0,224,118.12722452768985,117.0,50.96054182351576
169,Lung_Opacity-2435,0,227,107.0320018791736,108.0,48.927227791282974
170,Lung_Opacity-3918,0,230,115.21065759890828,122.0,48.157210225882636
171,Lung_Opacity-920,0,211,106.70167000369123,109.0,53.272448638762846
172,Lung_Opacity-1869,0,206,102.46286954284628,102.0,51.31387991178917
173,Lung_Opacity-4911,0,229,108.24348720931533,105.0,56.5085456658901
174,Lung_Opacity-4905,0,247,104.41736669612197,101.0,74.9640973112385
175,Lung_Opacity-934,0,249,100.40237804946253,97.0,73.47732619399852
176,Lung_Opacity-3924,0,255,103.31798302032416,113.0,51.19794296733524
177,Lung_Opacity-4093,0,254,138.7858077650138,149.0,71.40961873335102
178,Lung_Opacity-2384,0,212,112.79852574355992,112.0,49.930010751036804
179,Lung_Opacity-1855,0,221,98.06891421796176,104.0,48.52363545450338
180,Lung_Opacity-1699,1,255,136.46614691110838,143.0,59.348721220824615
181,Lung_Opacity-908,0,232,152.84822317423743,160.0,41.38624347513611
182,Lung_Opacity-1841,0,210,112.51003903759465,111.0,52.90166478540551
183,Lung_Opacity-2390,0,254,172.07324302860147,190.0,57.26063626606755
184,Lung_Opacity-4939,0,232,152.84654534065615,159.0,55.104059511978846
185,Lung_Opacity-3930,0,254,142.07347792530285,154.0,68.35841124248304
186,Lung_Opacity-5399,0,251,118.41034216619501,117.0,60.5523735633674
187,Lung_Opacity-4087,0,250,106.32821780516997,105.0,70.0267199213754
188,Lung_Opacity-4938,2,252,176.14149729868794,190.0,59.77350662137188
189,Lung_Opacity-2391,0,240,116.26286059440051,111.0,62.27217437931346
190,Lung_Opacity-1840,1,248,149.46056531806133,156.0,47.24382412251747
191,Lung_Opacity-909,0,218,106.50214203420543,108.0,48.13043302098652
192,Lung_Opacity-1698,0,255,121.21962841578953,123.0,45.96607051822134
193,Lung_Opacity-4086,0,250,116.29373273229606,114.0,65.6833542323705
194,Lung_Opacity-5398,0,255,107.295231596962,110.0,57.04841532027099
195,Lung_Opacity-3931,0,227,127.83971096520173,139.0,50.816886550016804
196,Lung_Opacity-4092,0,250,96.16971845952506,91.0,75.0249075065435
197,Lung_Opacity-3925,0,249,132.74211697855728,149.0,68.19580973751066
198,Lung_Opacity-1854,0,252,111.21292826702162,111.0,39.074041160108315
199,Lung_Opacity-2385,0,249,89.11658706278453,81.0,71.92930953602773
200,Lung_Opacity-935,1,248,173.28372165859443,188.0,57.62197063704545
201,Lung_Opacity-4904,0,239,105.8272166977998,105.0,73.41356805028782
202,Lung_Opacity-3919,0,225,114.92203666625653,122.0,56.147350292435966
203,Lung_Opacity-4910,0,244,107.62983635529804,107.0,47.34656313962981
204,Lung_Opacity-1868,2,246,119.44263486985604,119.0,60.955577993188506
205,Lung_Opacity-921,0,255,85.56696233822888,93.0,47.08104117350481
206,Lung_Opacity-1883,0,255,108.35850829409067,116.0,51.26042566728159
207,Lung_Opacity-712,0,232,129.59896421740248,157.0,66.60269229778875
208,Lung_Opacity-4723,0,247,119.80548316014362,121.0,55.82148553522331
209,Lung_Opacity-2352,0,248,138.0838804935068,149.0,61.112426491811675
210,Lung_Opacity-2434,1,228,158.18727978434245,167.0,45.79390807405757
211,Lung_Opacity-4045,0,255,112.12294045927898,111.0,39.92465720088336
212,Lung_Opacity-1129,0,239,127.61255466941086,128.0,54.8688847039848
213,Lung_Opacity-2420,0,248,116.71976823525463,123.0,71.8481547432005
214,Lung_Opacity-4051,0,255,107.57802485430811,110.0,49.70862562271675
215,Lung_Opacity-4737,0,251,116.00985447590072,120.0,59.34312659967991
216,Lung_Opacity-3058,0,221,118.56111229180881,115.0,63.254038370131106
217,Lung_Opacity-2346,0,245,125.12163174908558,120.0,58.61065407798774
218,Lung_Opacity-5429,0,255,122.07426091430744,134.0,51.9540627799379
219,Lung_Opacity-7,0,236,152.4596145456986,156.0,50.709465136767896
220,Lung_Opacity-706,0,255,105.08347781344727,110.0,47.83515899703024
221,Lung_Opacity-1897,0,250,127.27565687184708,136.0,67.58811487583856
222,Lung_Opacity-3070,0,254,124.26340868670373,125.0,63.846392811355784
223,Lung_Opacity-5401,0,255,128.4458563103321,139.0,71.22294858809468
224,Lung_Opacity-1667,0,255,113.5356539636022,117.0,47.67249333957885
225,Lung_Opacity-1101,0,235,73.08381338016353,69.0,72.06867212705566
226,Lung_Opacity-5367,0,209,113.27545553181731,113.0,47.37899621753877
227,Lung_Opacity-2408,0,255,160.77088623169763,165.0,47.91976232689414
228,Lung_Opacity-3716,0,204,113.40394402747172,119.0,51.365568006173746
229,Lung_Opacity-4079,0,247,159.70098768470152,163.0,55.83502457482128
230,Lung_Opacity-5373,0,252,124.74419749219807,133.0,63.693871649615645
231,Lung_Opacity-3702,0,225,121.43600183443138,125.0,45.32823312816194
232,Lung_Opacity-1115,0,255,108.68080893949733,121.0,59.772265500351054
233,Lung_Opacity-1673,0,252,134.7571951096744,146.0,53.53463539190573
234,Lung_Opacity-3064,0,250,136.072896276328,153.0,71.06004821242433
235,Lung_Opacity-5415,0,254,149.85204863480274,162.0,59.68181516875163
236,Lung_Opacity-4284,0,255,95.5694790886008,114.0,75.30234362673454
237,Lung_Opacity-5824,0,255,163.1694052639232,178.0,66.21043646109668
238,Lung_Opacity-2193,0,218,107.66199483227257,111.0,51.737381649933205
239,Lung_Opacity-3299,0,245,155.1487679108735,166.0,54.358632873264106
240,Lung_Opacity-5830,0,255,136.43423451639242,143.0,64.45933186948274
241,Lung_Opacity-2187,0,247,116.59431102560374,115.0,70.24310239236435
242,Lung_Opacity-2839,0,228,153.09711300768447,159.0,42.466509960639875
243,Lung_Opacity-4290,0,237,158.29595865818055,165.0,46.4351025338366
244,Lung_Opacity-289,0,251,142.67782239572264,157.0,71.9598981887301
245,Lung_Opacity-2811,0,255,96.09720249214215,97.0,71.12250332956683
246,Lung_Opacity-5818,0,246,148.3884072885091,153.0,51.70583044640377
247,Lung_Opacity-2805,0,248,133.7505397031353,138.0,57.602809212974044
248,Lung_Opacity-276,0,239,122.07007751591145,115.0,49.02409495272448
249,Lung_Opacity-4247,0,207,102.82072907461885,104.0,54.698863819304066
250,Lung_Opacity-3528,0,250,137.23318531112628,146.0,68.65945334161019
251,Lung_Opacity-2636,0,245,123.57034037650585,125.0,59.281936763832995
252,Lung_Opacity-5159,0,225,145.38440285902843,155.0,50.35445325311759
253,Lung_Opacity-2150,5,228,148.1174595362468,158.0,46.10852332819345
254,Lung_Opacity-4521,0,235,152.12580396192436,167.0,52.62490443829348
255,Lung_Opacity-510,0,200,95.55199606268387,93.0,47.45257290823165
256,Lung_Opacity-1459,0,245,165.65755416606078,177.0,48.62124044411113
257,Lung_Opacity-504,1,246,162.45624769297882,177.0,57.78024388494256
258,Lung_Opacity-2144,0,226,88.35703180053915,95.0,64.04121607199457
259,Lung_Opacity-4535,0,241,137.1098757284594,142.0,62.868755840758126
260,Lung_Opacity-4253,0,255,115.245668392971,116.0,39.568999243241905
261,Lung_Opacity-2622,0,238,140.53613494256217,154.0,56.94309112090026
262,Lung_Opacity-262,0,255,105.73598729320702,102.0,59.25107224117054
263,Lung_Opacity-3514,0,255,158.69406382478942,177.0,64.23147733570333
264,Lung_Opacity-5165,0,224,128.81360387467703,129.0,42.640057906384655
265,Lung_Opacity-1303,0,228,118.09747094551516,124.0,55.312727673954825
266,Lung_Opacity-1465,0,255,144.42589009071486,149.0,58.18051368765997
267,Lung_Opacity-5603,0,246,159.00941823916958,169.0,56.17531267345757
268,Lung_Opacity-3272,0,191,100.69408619590385,112.0,41.51017333983764
269,Lung_Opacity-5617,0,243,123.100681200434,117.0,59.11530708596394
270,Lung_Opacity-2178,0,226,120.4619858838268,123.0,49.38319261845492
271,Lung_Opacity-3266,0,228,106.82043825013143,107.0,50.09816902760245
272,Lung_Opacity-4509,0,246,117.35898927305064,117.0,66.80387283318842
273,Lung_Opacity-538,0,254,115.39704253867406,119.0,64.89882822630162
274,Lung_Opacity-1471,0,255,125.11310835449268,130.0,50.759161101698076
275,Lung_Opacity-1317,0,246,130.9046990525833,127.0,54.66125275171392
276,Lung_Opacity-3500,0,255,117.66106643102427,118.0,58.60110738011753
277,Lung_Opacity-5171,0,218,108.01923915839868,111.0,57.14317721373153
278,Lung_Opacity-2959,0,250,120.58040737799354,120.0,79.67527862138482
279,Lung_Opacity-2781,0,252,157.63540676278788,156.0,43.33113376317583
280,Lung_Opacity-1288,0,248,138.3865840426841,148.0,70.12841881936924
281,Lung_Opacity-5788,0,245,148.0673817966242,160.0,59.565935679847264
282,Lung_Opacity-4496,0,249,128.4609568125636,130.0,71.90056552646132
283,Lung_Opacity-5950,0,247,145.5402400420577,158.0,63.92462766079106
284,Lung_Opacity-4482,0,235,107.93493361371797,112.0,54.13194959448667
285,Lung_Opacity-5944,1,255,118.23874453305892,118.0,40.558341062322846
286,Lung_Opacity-2795,0,255,105.30064540665093,111.0,56.563968239710775
287,Lung_Opacity-2965,0,255,142.7793425129473,145.0,60.7289260717372
288,Lung_Opacity-5978,0,255,138.68310197872506,145.0,47.001592363485884
289,Lung_Opacity-2971,0,246,162.96621961723022,175.0,52.208144158509405
290,Lung_Opacity-302,0,255,114.77577432019775,121.0,52.37792836176592
291,Lung_Opacity-2742,0,252,127.21984094137649,129.0,64.68709358406946
292,Lung_Opacity-4333,0,239,129.74482388340175,135.0,62.10393744863704
293,Lung_Opacity-4455,0,254,107.07531235668505,107.0,70.62909273866411
294,Lung_Opacity-5993,0,255,102.44832831847519,99.0,79.5198630191647
295,Lung_Opacity-2024,0,232,122.28636145009564,133.0,47.79396117510568
296,Lung_Opacity-464,0,251,161.90958714108342,181.0,62.88305077768943
297,Lung_Opacity-1539,0,255,93.95917271618886,88.0,54.958186727237695
298,Lung_Opacity-470,1,254,171.81552779051688,172.0,31.87281032673416
299,Lung_Opacity-4441,0,255,126.4463820315209,134.0,57.28094370271659
300,Lung_Opacity-5987,0,245,162.436572297849,179.0,58.27162779836162
301,Lung_Opacity-2030,0,243,144.9866332591358,152.0,61.5752528367733
302,Lung_Opacity-5039,0,245,107.92236104741558,108.0,57.51956632443633
303,Lung_Opacity-2756,0,255,141.84893904989877,160.0,63.02843826896386
304,Lung_Opacity-3448,0,255,112.28205501057035,100.0,63.5932322670833
305,Lung_Opacity-4327,0,255,58.029574613259356,50.0,39.75416675232525
306,Lung_Opacity-316,0,241,119.76928669701681,107.0,60.534264606002274
307,Lung_Opacity-5011,0,210,113.49006163242022,123.0,56.94757454020729
308,Lung_Opacity-3460,0,255,66.91054909900336,45.0,65.04230796218965
309,Lung_Opacity-1277,0,252,146.77291081755237,161.0,66.94554616502937
310,Lung_Opacity-1511,0,246,127.16252614623997,139.0,64.73344917090483
311,Lung_Opacity-458,1,248,105.10210176619948,100.0,34.041691305826724
312,Lung_Opacity-4469,0,246,123.03201306473082,130.0,70.6571143414161
313,Lung_Opacity-3306,0,247,142.41861947852934,150.0,59.03057861858367
314,Lung_Opacity-2018,0,255,115.88833458238722,100.0,65.07105632602249
315,Lung_Opacity-5777,0,252,125.25413585977786,120.0,63.65476235713863
316,Lung_Opacity-3312,0,247,176.27244661692822,189.0,53.547201962142
317,Lung_Opacity-5763,0,249,101.58270041722129,102.0,67.26233131982379
318,Lung_Opacity-1505,0,255,133.7503719197772,146.0,67.75828856770865
319,Lung_Opacity-1263,0,255,166.14098276305634,180.0,53.241568467207465
320,Lung_Opacity-5005,0,210,112.8370488025861,124.0,49.355294802851795
321,Lung_Opacity-3474,0,250,168.77889509065895,181.0,42.825276936475504
322,Lung_Opacity-4694,0,253,141.98667800136465,144.0,47.44613052708579
323,Lung_Opacity-1934,0,247,113.66455632487332,116.0,66.61084791622302
324,Lung_Opacity-2583,0,255,131.2001655462467,147.0,59.67199046629175
325,Lung_Opacity-3845,0,255,122.07775080815651,135.0,68.70033791567708
326,Lung_Opacity-2597,0,255,115.08014451739913,117.0,67.41411738359952
327,Lung_Opacity-3851,0,255,125.31150658270042,126.0,68.46142489719234
328,Lung_Opacity-3689,0,204,102.43297054842787,113.0,55.57718535430641
329,Lung_Opacity-869,0,255,135.82662386326774,133.0,58.5126368252724
330,Lung_Opacity-1920,1,255,131.6991532533193,155.0,59.518214835302764
331,Lung_Opacity-4680,0,255,155.95206988736143,167.0,54.605400396459515
332,Lung_Opacity-4858,0,255,119.51640361964631,116.0,48.06170091360833
333,Lung_Opacity-841,0,255,133.07999910515542,137.0,64.70950734980751
334,Lung_Opacity-699,0,255,99.94058232010828,104.0,57.48727897275823
335,Lung_Opacity-1908,0,255,108.09607275086408,105.0,71.63292587105947
336,Lung_Opacity-4870,0,255,117.726009776177,118.0,72.62686816377524
337,Lung_Opacity-3879,0,248,135.5945347367479,141.0,67.62883186683821
338,Lung_Opacity-4864,0,244,125.04044697486606,127.0,59.58187566407354
339,Lung_Opacity-855,0,234,48.92663393026923,0.0,67.71610152896602
340,Lung_Opacity-666,0,249,89.72645719846534,86.0,41.02194407990671
341,Lung_Opacity-5549,0,255,120.87745103522332,123.0,63.55772145974234
342,Lung_Opacity-2226,0,255,87.10933882171341,85.0,45.81059313064851
343,Lung_Opacity-3138,0,255,114.26948244426796,119.0,59.5863253514613
344,Lung_Opacity-4657,0,255,114.23803984295478,111.0,76.83031670983186
345,Lung_Opacity-4131,0,250,128.4536190870348,135.0,67.99610698003593
346,Lung_Opacity-2540,0,255,133.16015480811177,145.0,60.07390620014442
347,Lung_Opacity-3886,0,255,99.44508450688471,103.0,89.66486489218686
348,Lung_Opacity-1049,0,245,119.9289381550542,119.0,69.78997470547408
349,Lung_Opacity-100,0,243,119.09481996845673,117.0,62.62644543822212
350,Lung_Opacity-114,0,248,114.09546873077483,117.0,68.0247358294925
351,Lung_Opacity-4125,0,251,117.9293296495565,116.0,61.19433257728419
352,Lung_Opacity-2554,0,238,122.55812574803414,128.0,76.16510274120306
353,Lung_Opacity-3892,0,254,110.61141374257559,112.0,74.7733729970264
354,Lung_Opacity-2232,0,251,128.9016565810226,135.0,70.69279458941976
355,Lung_Opacity-29,0,201,108.65937741188577,115.0,50.66695508946762
356,Lung_Opacity-4643,1,246,158.46522969541726,171.0,58.26861781899099
357,Lung_Opacity-672,0,255,114.9056050827172,125.0,51.098617130255
358,Lung_Opacity-5575,0,255,103.98589501236005,106.0,59.870169636171596
359,Lung_Opacity-3104,0,255,127.383575127795,129.0,54.4852969303636
360,Lung_Opacity-1713,0,250,106.613259359515,103.0,71.08443890642273
361,Lung_Opacity-882,0,250,110.25791657811433,110.0,74.11854488425217
362,Lung_Opacity-1075,0,237,119.91427388955381,126.0,56.64868558528425
363,Lung_Opacity-3662,0,227,145.14042348519592,163.0,56.16751932783106
364,Lung_Opacity-5213,0,232,113.47471504793012,113.0,40.6377841924242
365,Lung_Opacity-4119,0,255,99.27931454905426,94.0,67.53001966752078
366,Lung_Opacity-3676,0,255,93.62730841936892,97.0,51.55746724383881
367,Lung_Opacity-2568,0,255,107.32944821646291,101.0,47.207502012236176
368,Lung_Opacity-5207,0,255,86.31827384481159,85.0,80.04801943555415
